,Unnamed: 0,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Stock_Amount,Quarter_Revenue2022_6,Quarter_Operating_Profit2022_6,Quarter_Cashflow2022_6,Quarter_Earn2022_6,Quarter_Continue_Earn2022_6,Quarter_Percent_Operating_Profit2022_6,Quarter_Percent_Cashflow2022_6,Quarter_Percent_Earn2022_6,Quarter_Revenue2022_3,Quarter_Operating_Profit2022_3,Quarter_Cashflow2022_3,Quarter_Earn2022_3,Quarter_Continue_Earn2022_3,Quarter_Percent_Operating_Profit2022_3,Quarter_Percent_Cashflow2022_3,Quarter_Percent_Earn2022_3,Quarter_Full_EPS,Last_Revenue2021_6,Last_Operating_Profit2021_6,Last_Cashflow2021_6,Last_Earn2021_6,Last_Continue_Earn2021_6,Last_Percent_Operating_Profit2021_6,Last_Percent_Cashflow2021_6,Last_Percent_Earn2021_6,Last_Revenue2021_3,Last_Operating_Profit2021_3,Last_Cashflow2021_3,Last_Earn2021_3,Last_Continue_Earn2021_3,Last_Percent_Operating_Profit2021_3,Last_Percent_Cashflow2021_3,Last_Percent_Earn2021_3,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE
328,328,38290,KOSDAQ,마크로젠,"그외 기타 전문, 과학 및 기술 서비스업","DNA Sequencing, Microarray, Genetically Engineered Mouse",2000-02-22,12월,"이수강, 김창훈 (각자 대표이사)",http://www.macrogen.com,서울특별시,2022-08-16,10840335.0,29739560499.0,638823035.0,-1889131782.0,-4994340549.0,0.0,2.15,-6.35,-16.79,35286647728.0,2900747854.0,-4503548552.0,162056948.0,0.0,8.22,-12.76,0.46,-1840.0,29232509808.0,3064162691.0,9576247850.0,-1654767448.0,0.0,10.48,32.76,-5.66,34193565944.0,6206580739.0,2415755214.0,-2937868668.0,0.0,18.15,7.06,-8.59,-608.0,129174635687.0,11792982396.0,21183147277.0,1111858468.0,102.0,37348.0,18648.0,-3.36,0.37,-4.93,0.55
329,329,220630,KOSDAQ,맘스터치,음·식료품 및 담배 도매업,"햄버거, 치킨, 식음료유통",2015-08-28,12월,김동전,http://www.momstouchandco.com,서울특별시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,330,267980,KOSDAQ,매일유업,낙농제품 및 식용빙과류 제조업,"유제품(우유, 분유, 발효유, 치즈, 음료 등)",2017-06-05,12월,김선희,http://www.maeil.com,서울특별시,2022-08-16,7843949.0,415629470254.0,13838848499.0,15847036868.0,-1699779841.0,0.0,3.33,3.81,-0.41,401950320041.0,16976842016.0,12828352974.0,8814950582.0,0.0,4.22,3.19,2.19,-864.0,385987190909.0,25206767613.0,29931493264.0,20780972721.0,0.0,6.53,7.75,5.38,370346566522.0,17723166661.0,21775994962.0,16053531363.0,0.0,4.79,5.88,4.33,10596.0,1551869546714.0,87797405868.0,100649760645.0,74245215795.0,9465.0,126021.0,63398.0,-0.34,7.56,-0.69,14.93
331,331,5990,KOSDAQ,매일홀딩스,낙농제품 및 식용빙과류 제조업,유제품,1999-05-14,12월,"김정완, 권태훈(각자대표이사)",http://www.maeil.com,서울특별시,2022-08-16,13718660.0,486536871082.0,20346801707.0,37808466013.0,402710325.0,0.0,4.18,7.77,0.08,465403937599.0,18652157757.0,18056948029.0,2577457416.0,0.0,4.01,3.88,0.55,116.0,451620231067.0,28579891014.0,41564344864.0,32030760332.0,0.0,6.33,9.2,7.09,430194591287.0,18665793823.0,26767325029.0,5291228099.0,0.0,4.34,6.22,1.23,9336.0,1806735439065.0,93830177568.0,121558843406.0,45373895068.0,3307.0,96808.0,48628.0,0.06,3.61,0.12,6.8
332,332,127160,KOSDAQ,매직마이크로,전자부품 제조업,"LED 리드프레임, LED PKG",2015-11-19,12월,김 덕 근,http://www.magicmicro.co.kr,경기도,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,333,93520,KOSDAQ,매커스,기계장비 및 관련 물품 도매업,자일링스(Xilinx)비메모리반도체(PLDchip)유통,2007-02-12,12월,"신동철, 성종률",http://www.makus.co.kr,서울특별시,2022-08-11,16163314.0,50335194716.0,6567273835.0,19983047327.0,4076274730.0,0.0,13.05,39.7,8.1,44084700543.0,9162084747.0,9918781139.0,6472351164.0,0.0,20.78,22.5,14.68,1008.0,32469433951.0,4425743129.0,23774059525.0,10798508237.0,0.0,13.63,73.22,33.26,35025256168.0,5116936690.0,-3078470017.0,4580236407.0,0.0,14.61,-8.79,13.08,2672.0,140726734643.0,26018645884.0,14195974369.0,24964640437.0,1544.0,10706.0,4914.0,2.92,17.22,9.41,31.43
334,334,377030,KOSDAQ,맥스트,소프트웨어 개발 및 공급업,AR 개발 플랫폼/AR솔루션,2021-07-27,12월,"박재완, 손태윤(각자대표)",http://www.maxst.com,서울특별시,2022-08-12,19567070.0,1381190891.0,-2521517660.0,-4039324580.0,-2484128507.0,0.0,-182.56,-292.45,-179.85,514293285.0,-1608449794.0,-1411598660.0,-1580321502.0,0.0,-312.75,-274.47,-307.28,-504.0,222883053.0,-1007788818.0,-1609894166.0,-1030005397.0,0.0,-452.16,-722.3,-462.13,749858679.0,-1228088399.0,-1322521600.0,-1235744069.0,0.0,-163.78,-176.37,-164.8,-208.0,2367271535.0,-4298237817.0,-3418254567.0,-4319347439.0,-220.0,3202.0,793.0,-14.18,-23.27,-15.74,-27.81
335,335,67280,KOSDAQ,멀티캠퍼스,기타 교육기관,성인/기업전문 교육서비스,2006-11-16,12월,박성태,http://www.multicampus.com,서울특별시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,336,72870,KOSDAQ,메가스터디,"서적, 잡지 및 기타 인쇄물 출판업","온라인강의,교재판매",2004-12-21,12월,"손주은, 손은진(각자 대표이사)",http://www.megastudyholdings.com,서울특별시,2022-08-16,11920758.0,36748846874.0,6790551124.0,12032011883.0,6586155616.0,0.0,18.48,32.74,17.92,34314701116.0,4591960175.0,9495078674.0,5040122154.0,6184882493.0,13.38,27.67,14.69,2208.0,38353605925.0,7311121624.0,18104053917.0,6869887990.0,0.0,19.06,47.2,17.91,34554284844.0,4449564775.0,13079629574.0,3827191719.0,4888336505.0,12.88,37.85,11.08,2304.0,133624054633.0,15896886462.0,30065838687.0,25438815931.0,2133.0,56006.0,27947.0,3.12,6.05,3.94,7.64
337,337,215200,KOSDAQ,메가스터디교육,일반 교습 학원,"오프라인 학원, 온라인 강의",2015-05-04,12월,손성은,http://www.megastudy.net,서울특별시,2022-08-16,11860790.0,197263082165.0,42658257524.0,61468016827.0,31418992735.0,0.0,21.63,31.16,15.93,216098529189.0,25547280687.0,50835810161.0,21704007028.0,0.0,11.82,23.52,10.04,10592.0,161867538535.0,29529773952.0,71981894243.0,24777202318.0,0.0,18.24,44.47,15.31,172179247705.0,12897230882.0,53324203116.0,11924517322.0,0.0,7.49,30.97,6.93,8356.0,703869131483.0,99007256559.0,192402654159.0,81162124786.0,6842.0,61617.0,29856.0,8.32,11.21,17.19,22.92
338,338,133750,KOSDAQ,메가엠디,일반 교습 학원,"의학, 치의학, 법학 전문대학원, 약학대학 입학시험 대비 강의",2015-12-18,12월,임수아,http:// http://www.megamd.co.kr,서울특별시,2022-08-16,23405867.0,21141399611.0,3575654644.0,3688438383.0,2743390952.0,0.0,16.91,17.45,12.98,19050812760.0,1389268167.0,4217528373.0,1862928175.0,0.0,7.29,22.14,9.78,468.0,24012751680.0,4693635961.0,9380489733.0,3611750820.0,0.0,19.55,39.06,15.04,21286675736.0,2541220366.0,8848551791.0,1775929690.0,0.0,11.94,41.57,8.34,616.0,79434903990.0,7690985752.0,17944652096.0,6650303615.0,284.0,5682.0,2845.0,4.95,5.8,8.24,9.99
339,339,235980,KOSDAQ,메드팩토,자연과학 및 공학 연구개발업,항암제 신약개발,2019-12-19,12월,김성진,http://www.medpacto.com,서울특별시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,340,41920,KOSDAQ,메디아나,의료용 기기 제조업,"환자감시장치, 자동심장 제세동기(AED)",2014-10-07,12월,길문종,http://www.mediana.co.kr,강원도,2022-08-16,15998459.0,15035667588.0,1956551607.0,589323842.0,3171790068.0,0.0,13.01,3.92,21.1,14628667810.0,2185055202.0,-412938098.0,2290474388.0,0.0,14.94,-2.82,15.66,792.0,14032992459.0,1851718228.0,5705720908.0,1392313346.0,0.0,13.2,40.66,9.92,14157056964.0,2173688477.0,5045104172.0,2514359488.0,0.0,15.35,35.64,17.76,348.0,56802196319.0,8259725752.0,12132729255.0,8774275601.0,548.0,10282.0,4921.0,6.49,9.73,7.7,11.14
341,341,14100,KOSDAQ,메디앙스,기타 화학제품 제조업,"누크, 비비생활용품, 비앙또마망, 지에닉, 닥터 아토피스",1995-01-03,12월,박수찬,http://www.medience.co.kr,서울특별시,2022-08-17,11798593.0,19131883713.0,-118857408.0,577205761.0,-5070884470.0,0.0,-0.62,3.02,-26.5,14931473037.0,-83717554.0,-2292785839.0,-4600052296.0,0.0,-0.56,-15.36,-30.81,-1716.0,17299595418.0,1303343425.0,1689280064.0,7729679027.0,0.0,7.53,9.76,44.68,17765305401.0,791620121.0,-1200288687.0,6967737565.0,0.0,4.46,-6.76,39.22,2620.0,71524701887.0,4479265875.0,8530027150.0,4366212858.0,370.0,14650.0,7893.0,-7.65,3.1,-11.71,4.69
342,342,54180,KOSDAQ,메디콕스,선박 및 보트 건조업,XML/SGML 관련 제품 및 솔루션,2001-10-16,12월,오대환,http://www.megabion.co.kr,서울특별시,2022-08-12,9625678.0,5553560462.0,-1948598377.0,-4830534002.0,-5792253928.0,0.0,-35.09,-86.98,-104.3,4597825665.0,-2368904939.0,-1733610260.0,-1642513489.0,0.0,-51.52,-37.71,-35.72,-2404.0,4705942984.0,-2627322716.0,-3138046402.0,-5521717470.0,0.0,-55.83,-66.68,-117.33,3496380382.0,-1523197540.0,-1092346382.0,-592434611.0,0.0,-43.56,-31.24,-16.94,-2292.0,17449008689.0,-9346566522.0,-7244072868.0,-23934529076.0,-2486.0,13118.0,6877.0,-11.13,-23.36,-18.32,-36.15
343,343,86900,KOSDAQ,메디톡스,기초 의약물질 및 생물학적 제제 제조업,"의약품원료(A형,B형 보툴리늄독소 단백질치료제) 제조,연구,개발",2009-01-16,12월,정현호,http://www.medytox.com,충청북도,2022-08-12,7118616.0,49757079830.0,10376419895.0,7828525676.0,19234336622.0,0.0,20.85,15.73,38.66,39758559133.0,5468165681.0,13196242191.0,5049361201.0,0.0,13.75,33.19,12.7,10804.0,43945166816.0,4429290631.0,-4889746434.0,31654210598.0,0.0,10.08,-11.13,72.03,31823410350.0,-4412797457.0,-14770467508.0,55176309186.0,0.0,-13.87,-46.41,173.38,17784.0,184869547955.0,34491517174.0,19965517783.0,94153921077.0,13226.0,126444.0,56691.0,6.27,16.3,8.54,23.33
344,344,78160,KOSDAQ,메디포스트,기초 의약물질 및 생물학적 제제 제조업,제대혈은행,2005-07-29,12월,양윤선,http://www.medi-post.co.kr,경기도,2022-08-12,19995746.0,15950536951.0,-4701729834.0,-1078758523.0,-11388348152.0,0.0,-29.48,-6.76,-71.4,15374701583.0,-3253308636.0,-2350249947.0,-6496862558.0,0.0,-21.16,-15.29,-42.26,-2276.0,13842736352.0,-638936067.0,3518874744.0,507687552.0,0.0,-4.62,25.42,3.67,13017482415.0,-1506337888.0,740801463.0,-5817318573.0,0.0,-11.57,5.69,-44.69,100.0,54856207358.0,-5210702255.0,4056464632.0,-683260141.0,-34.0,14995.0,8111.0,-7.2,-0.27,-15.18,-0.42
345,345,65650,KOSDAQ,메디프론,기계장비 및 관련 물품 도매업,음반재킷 제작,2003-01-21,12월,"김상우,노기선 각자대표이사",http://medifon.com,서울특별시,2022-08-16,43601812.0,10046084683.0,-1009157344.0,-5691657009.0,-5547412414.0,-5547412414.0,-10.05,-56.66,-55.22,10928862871.0,-859238018.0,-1548862647.0,-955601432.0,-955601432.0,-7.86,-14.17,-8.74,-508.0,11634003815.0,151827617.0,-4795624053.0,207526333.0,171028309.0,1.31,-41.22,1.78,10165474554.0,292843960.0,-10400304071.0,232212591.0,229077319.0,2.88,-102.31,2.28,16.0,49250938078.0,861076458.0,-1502584217.0,-6758922264.0,-155.0,1700.0,969.0,-20.76,-13.77,-29.88,-15.98
346,346,21880,KOSDAQ,메이슨캐피탈,기타 금융업,리스수입,1996-09-02,03월,정현종,http://mason-capital.co.kr,전라북도,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,347,241770,KOSDAQ,메카로,기타 화학제품 제조업,반도체용 전구체 및 히터블록,2017-12-06,12월,"이재정, 박영순 (각자대표)",http://www.mecaro.com,경기도,2022-08-12,10192154.0,21883620522.0,637751966.0,2451966302.0,412289461.0,0.0,2.91,11.2,1.88,20213159731.0,699513130.0,3514262260.0,846261062.0,0.0,3.46,17.39,4.19,160.0,21394286877.0,1196561404.0,2589789424.0,3335157255.0,0.0,5.59,12.11,15.59,17744693526.0,-809373746.0,1291803521.0,-56082129.0,0.0,-4.56,7.28,-0.32,1308.0,82771927992.0,3798590932.0,12313864898.0,7973493429.0,782.0,29067.0,14546.0,0.5,4.89,0.55,5.38
348,348,59210,KOSDAQ,메타바이오메드,의료용품 및 기타 의약 관련제품 제조업,"생체분해성봉합사,근관충전재",2008-04-15,12월,오석송,http://wwwlmeta-biomed.com,충청북도,2022-08-12,23864843.0,17355693688.0,2353240009.0,3773751193.0,2928157333.0,0.0,13.56,21.74,16.87,14678054721.0,1578804405.0,2595565645.0,925269423.0,0.0,10.76,17.68,6.3,488.0,16778462869.0,2075944005.0,3146130512.0,3156240584.0,0.0,12.37,18.75,18.81,12663875746.0,484603455.0,-923339830.0,1474663924.0,0.0,3.83,-7.29,11.64,528.0,58780469815.0,4942171014.0,11135732334.0,9521534462.0,398.0,5248.0,2518.0,5.05,9.23,9.3,15.84
349,349,58110,KOSDAQ,멕아이씨에스,의료용 기기 제조업,인공호흡기,2015-12-14,12월,김종철,http://www.mek-ics.com,경기도,2022-08-16,16053159.0,11417656816.0,1942840381.0,5632499110.0,1536666685.0,0.0,17.02,49.33,13.46,9658584697.0,1272167501.0,1868463273.0,1040133366.0,0.0,13.17,19.35,10.77,380.0,21523758387.0,8905276433.0,-670754077.0,6715601069.0,0.0,41.37,-3.12,31.2,8562590114.0,961581498.0,-5954160688.0,816525150.0,0.0,11.23,-69.54,9.54,1672.0,49296023356.0,10642513600.0,7112433935.0,9479351373.0,590.0,8988.0,4459.0,3.14,9.8,4.23,13.24
350,350,96640,KOSDAQ,멜파스,전자부품 제조업,"터치센서 칩, 터치스크린 모듈, 터치키 모듈 제조",2009-12-18,12월,이준섭,http://www.melfas.com,경기도,2022-08-16,37959940.0,2484140469.0,-6168466800.0,-266998737.0,-7898432964.0,0.0,-248.31,-10.75,-317.95,5560243003.0,189895138.0,-1205234185.0,-256331278.0,0.0,3.42,-21.68,-4.61,-832.0,5406627394.0,-377528346.0,-6864904690.0,-3699799741.0,0.0,-6.98,-126.97,-68.43,4625874238.0,57116278.0,-3279890765.0,-5069170268.0,0.0,1.23,-70.9,-109.58,-388.0,24003294188.0,928050048.0,-19616287734.0,-13368143090.0,-352.0,1764.0,963.0,-27.49,-21.65,-47.15,-36.54
351,351,257370,KOSDAQ,명성티엔에스,특수 목적용 기계 제조업,"2차전지 분리막 제조설비, 디스플레이용 생산설비",2018-09-13,12월,"김준규,김준섭",http://www.ms-mc.co.kr,대구광역시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,352,80420,KOSDAQ,모다이노칩,"섬유, 의복, 신발 및 가죽제품 소매업","ESD필터,칩바리스터",2005-12-06,12월,"박인길, 정태형",http://www.innochips.co.kr,경기도,2022-08-12,79696993.0,113570413678.0,16485169779.0,17253278660.0,11312154440.0,11995756862.0,14.52,15.19,9.96,94567658479.0,4923751793.0,-5227695906.0,1713561677.0,1679166735.0,5.21,-5.53,1.81,564.0,106837296884.0,13178664176.0,26516515414.0,8398917701.0,9470546588.0,12.34,24.82,7.86,94560907498.0,4018593189.0,17142617118.0,2190142814.0,2316565401.0,4.25,18.13,2.32,420.0,399500954687.0,30151833641.0,59898761837.0,11445311437.0,143.0,9672.0,4732.0,2.3,1.2,5.83,3.03
353,353,80160,KOSDAQ,모두투어,여행사 및 기타 여행보조 서비스업,"항공권판매수수료,해외여행알선",2005-07-26,12월,우종웅,http://www.modetour.co.kr,서울특별시,2022-08-16,18894515.0,8052487908.0,-4877362992.0,48220218982.0,-8207433899.0,-8100267009.0,-60.57,598.82,-101.92,4736701814.0,-4174761337.0,-543683278.0,-4500366459.0,-4395835962.0,-88.14,-11.48,-95.01,-1736.0,2798765913.0,-6134051638.0,-10969514102.0,-2713570782.0,-2721938448.0,-219.17,-391.94,-96.96,2364789781.0,-4074639376.0,-5949712270.0,-2275900211.0,-2254142716.0,-172.3,-251.6,-96.24,-572.0,13760351572.0,-23338381218.0,-26427091266.0,19097955233.0,1010.0,10063.0,5382.0,-6.38,7.4,-17.25,18.78
354,354,100030,KOSDAQ,모바일리더,소프트웨어 개발 및 공급업,"금융솔루션,동기화솔루션",2010-05-25,12월,백형덕,http://mobileleader.com,서울특별시,2022-08-16,3283585.0,5121824273.0,1057840793.0,1858302761.0,-1414526531.0,0.0,20.65,36.28,-27.62,4883572423.0,558943886.0,354802619.0,10300960877.0,0.0,11.45,7.27,210.93,-1720.0,5436593663.0,941661269.0,2083205210.0,887582701.0,0.0,17.32,38.32,16.33,4411298376.0,461447116.0,51253484.0,-113259537.0,0.0,10.46,1.16,-2.57,1080.0,21100956999.0,4449598695.0,5687019257.0,9490234775.0,2890.0,34587.0,14189.0,-4.32,14.2,-4.97,20.37
355,355,87260,KOSDAQ,모바일어플라이언스,소프트웨어 개발 및 공급업,"블랙박스, 내비게이션, HUD, ADAS",2017-02-24,12월,이재신,http://www.mobileappliance.co.kr,경기도,2022-08-16,32550980.0,7650206001.0,-382356459.0,-1379502917.0,1763837446.0,0.0,-5.0,-18.03,23.06,10842165015.0,157067220.0,2507661755.0,146897901.0,0.0,1.45,23.13,1.35,216.0,8199946071.0,18700554.0,3747976007.0,914868724.0,0.0,0.23,45.71,11.16,9101885470.0,555301059.0,501192474.0,565374163.0,0.0,6.1,5.51,6.21,112.0,47775376076.0,2293411481.0,6466302299.0,2501196424.0,76.0,2761.0,1343.0,4.32,3.09,7.82,5.72
356,356,101330,KOSDAQ,모베이스,통신 및 방송 장비 제조업,휴대전화 케이스,2010-02-04,12월,"손병준, 김낙순",http://www.mobase.com,경기도,2022-08-16,23955779.0,320460651586.0,9146343256.0,10352658178.0,5015245938.0,9725430777.0,2.85,3.23,1.57,309828624658.0,5304272979.0,2363400235.0,2719746064.0,857314628.0,1.71,0.76,0.88,836.0,247538988417.0,-2615858341.0,23159486316.0,40353427.0,6717451613.0,-1.06,9.36,0.02,304501081792.0,-2726736565.0,7761518744.0,-10004598447.0,-10749276754.0,-0.9,2.55,-3.29,4.0,1171801185591.0,14544188726.0,64607787954.0,7647289796.0,319.0,31865.0,15102.0,0.96,0.76,2.62,2.11
357,357,12860,KOSDAQ,모베이스전자,자동차 신품 부품 제조업,"스마트키,스위치",1994-10-26,12월,"김상영, 이광윤",http://www.mobaseelec.com,경기도,2022-08-16,65625848.0,218489898643.0,4980897024.0,-4378990495.0,8318953172.0,0.0,2.28,-2.0,3.81,203170993655.0,1176489561.0,-3321380359.0,-2297069583.0,0.0,0.58,-1.63,-1.13,504.0,172995786237.0,688467355.0,10568518415.0,11370135081.0,0.0,0.4,6.11,6.57,207748774099.0,2801849998.0,-7008941251.0,-776462146.0,0.0,1.35,-3.37,-0.37,692.0,764573073662.0,15536065643.0,37233399646.0,8615729348.0,131.0,5888.0,2844.0,2.2,1.19,8.56,4.62
358,358,348030,KOSDAQ,모비릭스,소프트웨어 개발 및 공급업,모바일 게임 개발 및 퍼블리싱,2021-01-28,12월,임중수,http://www.mobirix.com,서울특별시,2022-08-12,9603342.0,18727410829.0,258797727.0,-2965698976.0,1902930683.0,0.0,1.38,-15.84,10.16,12129021854.0,458607484.0,-62543578.0,578512964.0,0.0,3.78,-0.52,4.77,792.0,16321019061.0,2513805263.0,2767233355.0,2273114977.0,0.0,15.4,16.96,13.93,13467223804.0,1789361945.0,720258811.0,1792965791.0,0.0,13.29,5.35,13.31,944.0,56717885751.0,10029995281.0,9386310189.0,9944563757.0,1035.0,14966.0,7664.0,4.8,12.35,5.29,13.51
359,359,288980,KOSDAQ,모아데이타,소프트웨어 개발 및 공급업,인공지능 기반 ICT 시스템 이상탐지 및 예측 솔루션,2022-03-10,12월,한상진,http://www.moadata.co.kr,경기도,2022-08-16,5406057.0,5913999000.0,641181730.0,-16158986.0,557024518.0,0.0,10.84,-0.27,9.42,4190181668.0,-361063131.0,556089041.0,-391609608.0,0.0,-8.62,13.27,-9.35,412.0,5474448108.0,791519509.0,525859832.0,-291367314.0,0.0,14.46,9.61,-5.32,3334182122.0,453749350.0,38637027.0,204864014.0,0.0,13.61,1.16,6.14,-212.0,19642515854.0,2709731879.0,1677202224.0,1083407339.0,200.0,12852.0,3577.0,2.45,4.35,3.21,5.6
360,360,33200,KOSDAQ,모아텍,전자부품 제조업,위치제어용초정및소형모터,1997-10-13,03월,이제희,http://www.moatech.co.kr,인천광역시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,361,118990,KOSDAQ,모트렉스,자동차 신품 부품 제조업,차량용 인포테인먼트,2017-08-04,12월,이형환,http://www.motrex.co.kr,경기도,2022-08-11,24554904.0,115334882138.0,10148516635.0,4511450596.0,10859787179.0,0.0,8.8,3.91,9.42,130988834977.0,9821058114.0,-2422424563.0,8037445954.0,0.0,7.5,-1.85,6.14,1768.0,103485534129.0,9422893949.0,9545526398.0,11368396782.0,0.0,9.11,9.22,10.99,109413022971.0,8772393569.0,3001193160.0,6483568829.0,0.0,8.02,2.74,5.93,1848.0,436702260922.0,35319058856.0,23577770990.0,11558803584.0,470.0,12190.0,5425.0,4.73,2.55,14.5,8.68
362,362,6920,KOSDAQ,모헨즈,"시멘트, 석회, 플라스터 및 그 제품 제조업",레미콘,1989-01-05,12월,이기명,http://www.imohenz.com,충청남도,2022-08-12,10919303.0,25135574270.0,2673241288.0,-1037843298.0,1911019181.0,0.0,10.64,-4.13,7.6,16020281675.0,-1042085922.0,-2563651602.0,-941120642.0,0.0,-6.5,-16.0,-5.87,700.0,20706169140.0,1141903281.0,251270883.0,532373664.0,0.0,5.51,1.21,2.57,14122797468.0,-1111384497.0,-627120211.0,-784281942.0,0.0,-7.87,-4.44,-5.55,192.0,72814044111.0,975681046.0,2789538236.0,-49759453.0,-4.0,5506.0,2746.0,7.31,-0.1,12.71,-0.17
363,363,1810,KOSDAQ,무림SP,"펄프, 종이 및 판지 제조업","아트지,CCP지",2000-01-04,12월,이도균,http://www.moorim.co.kr,서울특별시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,364,279600,KOSDAQ,미디어젠,소프트웨어 개발 및 공급업,음성인식 소프트웨어 기술개발,2019-11-05,12월,고훈,http://www.mediazen.co.kr,경기도,2022-08-12,4685474.0,2752029906.0,-1363357520.0,-1408710470.0,-1181191675.0,0.0,-49.54,-51.19,-42.92,3009638280.0,-1273466703.0,-899123787.0,-1204394673.0,0.0,-42.31,-29.87,-40.02,-1008.0,2640501468.0,-321711466.0,-448283184.0,-361067190.0,0.0,-12.18,-16.98,-13.67,2732590485.0,-741315465.0,-733194223.0,-610222246.0,0.0,-27.13,-26.83,-22.33,-308.0,14995449089.0,-68283496.0,1245511754.0,159828762.0,34.0,6801.0,3783.0,-7.7,0.5,-14.82,0.9
365,365,218150,KOSDAQ,미래생명자원,동물용 사료 및 조제식품 제조업,동물용 사료 및 조제식품 제조업,2015-06-18,12월,김성진,http://www.milaebio.com,서울특별시,2022-08-16,19895983.0,17911716566.0,369732534.0,-4515126629.0,159023048.0,0.0,2.06,-25.21,0.89,21277124680.0,771449813.0,-2101871516.0,498633986.0,0.0,3.63,-9.88,2.34,28.0,15216521011.0,526894392.0,-2038368802.0,198528294.0,0.0,3.46,-13.4,1.3,11196197448.0,329087208.0,-193294301.0,316049349.0,0.0,2.94,-1.73,2.82,36.0,66668150529.0,1855031886.0,2982494550.0,1142712022.0,57.0,3954.0,1661.0,0.46,2.06,0.71,3.46
366,366,100790,KOSDAQ,미래에셋벤처투자,기타 금융업,중소기업 창업투자 관련 고유계정/투자조합 관련 수익,2019-03-15,12월,김응석,http://venture.miraeasset.co.kr,경기도,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,367,49950,KOSDAQ,미래컴퍼니,특수 목적용 기계 제조업,EdgeGrinder,2005-01-04,12월,김준구,http://www.meerecompany.com,경기도,2022-08-11,8586769.0,35507224649.0,7148251935.0,1365701081.0,10583585043.0,0.0,20.13,3.85,29.81,48469060040.0,12346700320.0,-1947713044.0,13296069891.0,0.0,25.47,-4.02,27.43,4928.0,40871431860.0,1460773637.0,-4660528682.0,1576078162.0,0.0,3.57,-11.4,3.86,21843508038.0,-996472891.0,-708347472.0,1017226397.0,0.0,-4.56,-3.24,4.66,732.0,116380646887.0,4595755580.0,24566610768.0,6426767073.0,748.0,28349.0,12116.0,12.61,4.0,17.38,6.18
368,368,207760,KOSDAQ,미스터블루,기타 정보 서비스업,"온라인 만화 콘텐츠 서비스 및 제공, 만화 출판",2014-12-12,12월,조승진,http://www.mrbluecorp.com/,서울특별시,2022-08-16,24763130.0,18997579483.0,217651990.0,2813682231.0,2758332033.0,0.0,1.15,14.81,14.52,15843306482.0,2256421005.0,2260748452.0,1709510760.0,0.0,14.24,14.27,10.79,444.0,16029807841.0,-479555824.0,5437986799.0,-842979491.0,0.0,-2.99,33.92,-5.26,17884120346.0,4005947885.0,4386124840.0,3507701482.0,0.0,22.4,24.53,19.61,-136.0,61454693996.0,6768263034.0,8664580736.0,6744696398.0,272.0,5552.0,2638.0,4.68,8.35,8.0,10.32
369,369,59090,KOSDAQ,미코,반도체 제조업,반도체 및 디스플레이 부품 제조,2002-01-15,12월,이석윤,http://www.mico.kr,경기도,2022-08-16,33419232.0,104352506048.0,19508806563.0,23857407909.0,-3697913816.0,0.0,18.7,22.86,-3.54,99708251684.0,19937184134.0,12083100103.0,2258184436.0,0.0,20.0,12.12,2.26,-440.0,89556026032.0,20249966130.0,23682326942.0,219884055.0,0.0,22.61,26.44,0.25,87127222197.0,18221963199.0,12683854327.0,7905896224.0,0.0,20.91,14.56,9.07,24.0,365490680610.0,69667993298.0,79762640958.0,-10987069462.0,-328.0,24504.0,11354.0,-0.95,-1.52,-1.8,-2.9
