,Unnamed: 0,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2022_3,Quarter_Operating_Profit2022_3,Quarter_Cashflow2022_3,Quarter_Earn2022_3,Quarter_Continue_Earn2022_3,Quarter_Percent_Operating_Profit2022_3,Quarter_Percent_Cashflow2022_3,Quarter_Percent_Earn2022_3,Quarter_Revenue2021_12,Quarter_Operating_Profit2021_12,Quarter_Cashflow2021_12,Quarter_Earn2021_12,Quarter_Continue_Earn2021_12,Quarter_Percent_Operating_Profit2021_12,Quarter_Percent_Cashflow2021_12,Quarter_Percent_Earn2021_12,Quarter_Full_EPS,Last_Revenue2021_3,Last_Operating_Profit2021_3,Last_Cashflow2021_3,Last_Earn2021_3,Last_Continue_Earn2021_3,Last_Percent_Operating_Profit2021_3,Last_Percent_Cashflow2021_3,Last_Percent_Earn2021_3,Last_Revenue2020_12,Last_Operating_Profit2020_12,Last_Cashflow2020_12,Last_Earn2020_12,Last_Continue_Earn2020_12,Last_Percent_Operating_Profit2020_12,Last_Percent_Cashflow2020_12,Last_Percent_Earn2020_12,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE
144,144,212560,KOSDAQ,네오오토,자동차 신품 부품 제조업,"피니언 기어, 디프 어셈블리, 대형기어",2015-11-18,12월,김원일,http://www.neooto.kr,서울특별시,2022-05-16,37447890871.0,2176770905.0,6686904957.0,2182362824.0,0.0,5.81,17.86,5.83,37910293215.0,1956365839.0,3224385656.0,1173527296.0,0.0,5.16,8.51,3.1,1108.0,36105954914.0,1701864306.0,1228996109.0,1798969627.0,0.0,4.71,3.4,4.98,34116814457.0,1477099156.0,5068119728.0,877310797.0,0.0,4.33,14.86,2.57,912.0,142360251340.0,5923321623.0,17051292923.0,6568000750.0,833.0,11691.0,11310.0,5.62,4.48,9.48,7.37
145,145,95660,KOSDAQ,네오위즈,소프트웨어 개발 및 공급업,"피망,스페셜포스",2007-07-02,12월,"김승철, 배태근 (공동대표)",http://www.neowizgames.com,경기도,2022-05-16,76590237371.0,11165570789.0,9551471099.0,11872915795.0,0.0,14.58,12.47,15.5,69271557077.0,4041641875.0,7985567367.0,19406663209.0,0.0,5.83,11.53,28.02,2152.0,71392498639.0,13385950338.0,11989792502.0,20419650298.0,0.0,18.75,16.79,28.6,76547886416.0,12910305001.0,21685777384.0,18213354352.0,0.0,16.87,28.33,23.79,3704.0,261199905958.0,21249585884.0,28725910106.0,56790507532.0,2577.0,23274.0,21277.0,7.34,9.88,9.25,12.11
146,146,42420,KOSDAQ,네오위즈홀딩스,소프트웨어 개발 및 공급업,지주사업,2000-06-27,12월,오승헌,http://www.neowiz.com,경기도,2022-05-16,78043488855.0,9672846353.0,4324467615.0,-2526029931.0,0.0,12.39,5.54,-3.24,77633756006.0,4332669809.0,8799576491.0,12724719863.0,103675996050.0,5.58,11.33,16.39,-1140.0,71322929941.0,12585191482.0,11053665806.0,26945893195.0,0.0,17.65,15.5,37.78,76611605830.0,13411421605.0,19031971921.0,9951014480.0,103675996050.0,17.51,24.84,12.99,12168.0,269321818107.0,19381382953.0,28886708942.0,65035410625.0,7342.0,87962.0,84659.0,-1.03,7.36,-1.3,8.67
147,147,950220,KOSDAQ,네오이뮨텍,자연과학 및 공학 연구개발업,면역항암제,2021-03-16,12월,양세환,http://neoimmunetech.co.kr,미국,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,148,311390,KOSDAQ,네오크레마,기타 식품 제조업,기능성 식품 원료,2019-08-22,12월,"각자대표 한기수,이해옥",http://www.cremar.co.kr,서울특별시,2022-05-16,7354568240.0,-153549067.0,481649467.0,-27350223.0,0.0,-2.09,6.55,-0.37,7979363313.0,181286612.0,337705292.0,378757102.0,0.0,2.27,4.23,4.75,-12.0,6540312163.0,375292115.0,868461724.0,458423138.0,0.0,5.74,13.28,7.01,7285217438.0,300144129.0,713567193.0,672204288.0,0.0,4.12,9.79,9.23,228.0,29886729419.0,1368718533.0,1855772660.0,1837216133.0,229.0,6500.0,5210.0,-0.16,3.58,-0.18,4.41
149,149,85910,KOSDAQ,네오티스,자동차 신품 부품 제조업,"마이크로비트,샤프트",2007-10-01,12월,권상훈,http://www.neotis.co.kr,경기도,2022-05-16,23669157702.0,4071545033.0,461911077.0,2417478020.0,0.0,17.2,1.95,10.21,24918720163.0,3800331108.0,3967502610.0,1832120905.0,0.0,15.25,15.92,7.35,696.0,10694454513.0,1324880244.0,332624543.0,1042572206.0,0.0,12.39,3.11,9.75,11055970381.0,1498437306.0,2613397192.0,-825961233.0,0.0,13.55,23.64,-7.47,300.0,65982605251.0,9651549182.0,6684687862.0,5791932359.0,418.0,6044.0,5362.0,6.34,4.02,11.51,7.81
150,150,92730,KOSDAQ,네오팜,기타 화학제품 제조업,생체기능성(아토피)보습제,2007-01-30,12월,김양수,http://neopharm.co.kr,대전광역시,2022-05-13,22346431640.0,6338287443.0,3582462100.0,4924021834.0,0.0,28.36,16.03,22.03,24150628658.0,6171996859.0,8615947222.0,4741657614.0,0.0,25.56,35.68,19.63,2400.0,22955715485.0,6699285331.0,5996949478.0,5732149465.0,0.0,29.18,26.12,24.97,23022092677.0,6563435516.0,7815954621.0,5235707621.0,0.0,28.51,33.95,22.74,2792.0,87930719731.0,22430845313.0,21681190198.0,17713275765.0,2158.0,16388.0,15880.0,13.04,12.35,14.64,13.59
151,151,290660,KOSDAQ,네오펙트,의료용 기기 제조업,라파엘스마트글러브 외,2018-11-28,12월,반호영,http://www.neofect.com,경기도,2022-05-16,6450156526.0,-2162832390.0,-1690558026.0,-2173958110.0,0.0,-33.53,-26.21,-33.7,7484021291.0,-762841978.0,282582201.0,2228859943.0,0.0,-10.19,3.78,29.78,-452.0,5187617164.0,-2309978933.0,-1799017893.0,-2374573888.0,0.0,-44.53,-34.68,-45.77,4665419119.0,-3654269793.0,-989494974.0,-1995272226.0,0.0,-78.33,-21.21,-42.77,-492.0,23158185846.0,-7665875593.0,-4839634476.0,-5044760080.0,-262.0,980.0,797.0,-16.81,-9.6,-46.08,-32.87
152,152,153460,KOSDAQ,네이블,소프트웨어 개발 및 공급업,"유무선융합 인프라, 클라이언트 및 All-IP 통신보안",2012-07-19,12월,양건열,http://www.nablecomm.com,서울특별시,2022-05-13,1694797113.0,-986363946.0,308588284.0,-907383957.0,0.0,-58.2,18.21,-53.54,8560216336.0,3118437117.0,726913007.0,3191169251.0,0.0,36.43,8.49,37.28,-552.0,1593284695.0,-1286054599.0,176850611.0,-1231657548.0,0.0,-80.72,11.1,-77.3,6345490945.0,2466937918.0,-606486394.0,2497072580.0,0.0,38.88,-9.56,39.35,-752.0,16263919570.0,2474649691.0,3022062264.0,2738160630.0,419.0,4530.0,4181.0,-11.33,8.79,-12.18,10.03
153,153,7390,KOSDAQ,네이처셀,기초 의약물질 및 생물학적 제제 제조업,닥터쥬크르,1992-11-30,12월,라정찬,http://www.naturecell.co.kr,서울특별시,2022-05-13,5129415188.0,-3129294336.0,-3451811069.0,-3533239932.0,0.0,-61.01,-67.29,-68.88,6375293502.0,-502599371.0,-2708602673.0,-4768332593.0,0.0,-7.88,-42.49,-74.79,-224.0,5125203440.0,-3073938753.0,-2145695681.0,-4349121753.0,0.0,-59.98,-41.87,-84.86,6871836596.0,-1421814207.0,-1148408597.0,-11006907334.0,0.0,-20.69,-16.71,-160.17,-276.0,22204011084.0,-9497790495.0,-10149934962.0,-32030754951.0,-511.0,849.0,971.0,-22.74,-45.99,-26.35,-52.64
154,154,33640,KOSDAQ,네패스,반도체 제조업,반도체및TFT-LCD용현상액,1999-12-14,12월,이병구,http://www.nepes.co.kr,충청북도,2022-05-16,132526677503.0,-1072818154.0,7967472729.0,-5557556045.0,-2089653641.0,-0.81,6.01,-4.19,121657078785.0,-7305361039.0,20867803559.0,-15722782213.0,-12715563665.0,-6.0,17.15,-12.92,-960.0,95133268916.0,106793103.0,19343591054.0,-4499839980.0,-2260388482.0,0.11,20.33,-4.73,92918750399.0,2879112046.0,24736793868.0,-25946446253.0,-6322469937.0,3.1,26.62,-27.92,-780.0,418366537537.0,-16401042931.0,75905436221.0,-39680238659.0,-1720.0,10881.0,11569.0,-1.63,-3.59,-8.82,-14.87
155,155,330860,KOSDAQ,네패스아크,"그외 기타 전문, 과학 및 기술 서비스업",반도체 테스트 서비스,2020-11-17,12월,"이창우, 이병구(각자 대표이사)",http://www.nepesark.co.kr,충청북도,2022-05-16,37139259286.0,7052835507.0,16290676806.0,7689788382.0,0.0,18.99,43.86,20.71,33674834304.0,7506439746.0,18954856842.0,6762341674.0,0.0,22.29,56.29,20.08,2524.0,24343904803.0,4885500580.0,14127161712.0,5730306763.0,0.0,20.07,58.03,23.54,18955954153.0,1770171949.0,13946693667.0,-34717907420.0,0.0,9.34,73.57,-183.15,1880.0,114206894182.0,26919155918.0,69485673660.0,24596454071.0,2018.0,17698.0,16498.0,5.97,5.89,14.26,12.24
156,156,89140,KOSDAQ,넥스턴바이오,유리 및 유리제품 제조업,CNC자동선반,2006-11-01,12월,"송명석,이정찬",http://www.nexturn.co.kr,경기도,2022-05-16,3345751138.0,-1028019366.0,2952766220.0,-1553167689.0,0.0,-30.73,88.25,-46.42,3891589376.0,-506732011.0,1409941597.0,1301455371.0,0.0,-13.02,36.23,33.44,-184.0,5178553917.0,515157259.0,1010392728.0,1782956266.0,0.0,9.95,19.51,34.43,3563358737.0,-1562082334.0,-949822712.0,-3106217746.0,0.0,-43.84,-26.66,-87.17,212.0,16972440217.0,-2389556051.0,3664492298.0,-3959656267.0,-119.0,2787.0,2791.0,-4.25,-2.85,-6.6,-4.27
157,157,65170,KOSDAQ,넥스트BT,음·식료품 및 담배 도매업,건강보조식품 등,2002-11-19,12월,이천수,http://www.nextbt.co.kr,경기도,2022-05-13,19643114418.0,153571299.0,325776292.0,-397102941.0,0.0,0.78,1.66,-2.02,25164409124.0,-2584174561.0,4807113631.0,-6540314028.0,0.0,-10.27,19.1,-25.99,-16.0,20325620516.0,268168177.0,4019645389.0,-84412531.0,0.0,1.32,19.78,-0.42,23102837040.0,459926644.0,3046693666.0,-12801552936.0,0.0,1.99,13.19,-55.41,0.0,84439769622.0,-3430273625.0,3096805346.0,-20211304197.0,-227.0,564.0,736.0,-1.18,-15.51,-2.83,-30.85
158,158,348210,KOSDAQ,넥스틴,특수 목적용 기계 제조업,반도체 전공정용 패턴결함 검사장비(AEGIS 등),2020-10-08,12월,박태훈,http://nextinsol.com,경기도,2022-05-16,16271880525.0,6372484329.0,12429199194.0,5432525980.0,0.0,39.16,76.38,33.39,13589209063.0,5081257095.0,2101063259.0,4169513452.0,0.0,37.39,15.46,30.68,2244.0,10161516641.0,2586230448.0,3084290255.0,2187315924.0,0.0,25.45,30.35,21.53,14743662834.0,5666103480.0,-1451950030.0,6031881418.0,0.0,38.43,-9.85,40.91,900.0,57108751854.0,22064316158.0,10405860711.0,18074794225.0,1866.0,7315.0,6777.0,25.29,23.79,30.68,27.54
159,159,41140,KOSDAQ,넥슨지티,소프트웨어 개발 및 공급업,게임소프트웨어 개발 및 공급,2000-07-25,12월,신지환,http://www.nexon-gt.com,경기도,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,160,217270,KOSDAQ,넵튠,소프트웨어 개발 및 공급업,모바일게임,2015-06-18,12월,"정욱, 유태웅 (각자대표이사)",http://www.neptunegames.co.kr,경기도,2022-05-16,4696270003.0,-9738313873.0,-6748126575.0,-73145890665.0,0.0,-207.36,-143.69,-1557.53,5611687004.0,-8377680150.0,-2422377468.0,-29965793318.0,0.0,-149.29,-43.17,-533.99,-12796.0,5820252375.0,-3340059875.0,-4266502866.0,-2867558051.0,0.0,-57.39,-73.3,-49.27,4907721854.0,-3060523741.0,-3565984977.0,29816171448.0,0.0,-62.36,-72.66,607.54,-500.0,20287078208.0,-24607375445.0,-19813911006.0,69768277215.0,3051.0,12451.0,16942.0,-84.56,14.97,-102.77,18.01
161,161,104620,KOSDAQ,노랑풍선,여행사 및 기타 여행보조 서비스업,"국내외여행 알선, 항공권 판매",2019-01-30,12월,"고재경, 최명일(각자 대표이사)",http://www.ybtour.com,서울특별시,2022-05-16,676263125.0,-3923830884.0,-1330423236.0,-3354124571.0,0.0,-580.22,-196.73,-495.98,534176973.0,-4239981336.0,-4287453620.0,-376377263.0,0.0,-793.74,-802.63,-70.46,-908.0,458776503.0,-3237398684.0,-2643397029.0,-2553418735.0,0.0,-705.66,-576.18,-556.57,371183295.0,-3966671189.0,-1806646572.0,-3691970566.0,0.0,-1068.66,-486.73,-994.65,-692.0,2928455618.0,-14717001105.0,-14184827205.0,-10191295726.0,-691.0,3409.0,2951.0,-13.44,-11.59,-26.63,-23.43
162,162,194700,KOSDAQ,노바렉스,기타 식품 제조업,건강기능식품 제조,2018-11-14,12월,권석형,http://www.novarex.co.kr,충청북도,2022-05-16,78333617896.0,8454948623.0,6521065806.0,7379635098.0,0.0,10.79,8.32,9.42,79640710320.0,9361092694.0,1835805483.0,7972204264.0,0.0,11.75,2.31,10.01,3276.0,62282937633.0,8004397044.0,10309508201.0,7717175744.0,0.0,12.85,16.55,12.39,55131516152.0,7187245358.0,5519694496.0,6705782377.0,0.0,13.04,10.01,12.16,3424.0,278789611448.0,30011596104.0,24129993308.0,26401396066.0,2930.0,16983.0,15536.0,10.82,10.37,19.29,18.86
163,163,285490,KOSDAQ,노바텍,그외 기타 제품 제조업,"Magnet, Shield Magnet, 심재",2018-11-02,12월,오춘택,http://www.novatek.co.kr,경기도,2022-05-16,41032540476.0,13816341492.0,5564899607.0,8017734540.0,0.0,33.67,13.56,19.54,24364042898.0,9287352334.0,1021335170.0,9883527439.0,0.0,38.12,4.19,40.57,3032.0,20473303550.0,8529447425.0,7701131341.0,10219058235.0,0.0,41.66,37.62,49.91,14756004651.0,9177811500.0,11515646210.0,6865692482.0,0.0,62.2,78.04,46.53,3864.0,90500181369.0,32949401572.0,22268617292.0,40550724819.0,3834.0,12902.0,11771.0,19.91,29.07,23.5,32.57
164,164,106520,KOSDAQ,노블엠앤비,사진장비 및 광학기기 제조업,휴대폰 및 차량용 카메라렌즈,2012-07-13,12월,김정은,http://www.digitaloptics.co.kr,경기도,2022-05-13,5295425000.0,-306554645.0,883664203.0,-435192797.0,0.0,-5.79,16.69,-8.22,3540133443.0,-797864960.0,3100551538.0,-1150824489.0,0.0,-22.54,87.58,-32.51,-76.0,8085579468.0,-6386588375.0,-12998830552.0,-5623564275.0,0.0,-78.99,-160.77,-69.55,8002618146.0,-7141276967.0,-1925719331.0,-23036212460.0,0.0,-89.24,-24.06,-287.86,-1008.0,20573550753.0,-16321289428.0,-10448281582.0,-17890746305.0,-802.0,3585.0,1992.0,-1.02,-16.33,-2.12,-40.25
165,165,376930,KOSDAQ,노을,의료용 기기 제조업,융복합 체외진단 플랫폼,2022-03-03,12월,"임찬양, 이동영",noul.kr,경기도,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,166,278650,KOSDAQ,노터스,자연과학 및 공학 연구개발업,비임상실험 유효성(약리)평가,2019-11-27,12월,"정인성, 김도형",http://www.knotus.co.kr,인천광역시,2022-05-16,17916511531.0,2163012181.0,1902356966.0,939773542.0,1056871822.0,12.07,10.62,5.25,19828179213.0,3360169703.0,5601305639.0,4295759637.0,4579285828.0,16.95,28.25,21.66,480.0,14624999016.0,2608485332.0,1516368327.0,2059782375.0,2086548461.0,17.84,10.37,14.08,17359396790.0,3396954317.0,6831727081.0,2911884764.0,4699980029.0,19.57,39.35,16.77,1056.0,64403026842.0,9822841173.0,8463299029.0,9806573894.0,1258.0,9625.0,8359.0,1.99,10.5,4.99,15.06
167,167,142280,KOSDAQ,녹십자엠에스,의료용품 및 기타 의약 관련제품 제조업,"혈액백, 진단시약, 혈액투석액",2014-12-17,12월,사공영희,http://www.greencrossms.com,경기도,2022-05-16,43859980560.0,3116870725.0,14431250332.0,-2548451072.0,-2262824864.0,7.11,32.9,-5.81,12007287465.0,-20549799978.0,4085811802.0,-20700316684.0,-20851519344.0,-171.14,34.03,-172.4,-480.0,22683209537.0,1675996957.0,-15644880948.0,1441169415.0,1577727232.0,7.39,-68.97,6.35,33061469631.0,278745775.0,1965619346.0,2786836317.0,-24940462366.0,0.84,5.95,8.43,272.0,101674780041.0,-20163832822.0,-18195049231.0,-21202138723.0,-1003.0,752.0,1796.0,-11.19,-22.17,-63.79,-55.89
168,168,234690,KOSDAQ,녹십자웰빙,의약품 제조업,"전문의약품, 건강기능식품",2019-10-14,12월,김상현,http://www.greencrosswb.com,서울특별시,2022-05-16,24466568692.0,1183175202.0,-1410123733.0,919226573.0,0.0,4.84,-5.76,3.76,25172182989.0,554261871.0,3006301268.0,500051885.0,0.0,2.2,11.94,1.99,204.0,21284535981.0,594038482.0,-784596883.0,746388911.0,0.0,2.79,-3.69,3.51,20882543295.0,-724977472.0,-1400467913.0,-1659078601.0,0.0,-3.47,-6.71,-7.94,168.0,90967528802.0,7771594099.0,8684291813.0,6702856202.0,377.0,4940.0,4973.0,2.3,4.82,4.13,7.59
169,169,65560,KOSDAQ,녹원씨엔아이,인쇄 및 인쇄관련 산업,산업용필터,2003-07-01,12월,김성우,http://www.nokwonci.co.kr,경기도,2022-05-16,4752525230.0,76675020.0,-2576265819.0,1343065870.0,1023616106.0,1.61,-54.21,28.26,-17602093763.0,2225823621.0,-4303348919.0,-33789675812.0,-27722058971.0,-12.65,24.45,191.96,236.0,12275879721.0,-3783797753.0,-1181256351.0,-3308148726.0,-3939931069.0,-30.82,-9.62,-26.95,-17645602482.0,-1141343838.0,-6854755764.0,-8515807769.0,-27722058971.0,6.47,38.85,48.26,-580.0,15447914002.0,-5328706623.0,-5907333806.0,-42349268867.0,-1860.0,1062.0,1754.0,12.89,-50.14,22.21,-106.06
170,170,54050,KOSDAQ,농우바이오,작물 재배업,"고추, 수박, 참외(메론), 오이, 호박, 무, 배추 등",2002-04-02,12월,박동섭,http://www.nongwoobio.co.kr,경기도,2022-05-13,36158263566.0,5983050560.0,-7771742519.0,5763519173.0,0.0,16.55,-21.49,15.94,34234217267.0,1967328238.0,4455115423.0,480839129.0,0.0,5.75,13.01,1.4,1436.0,32535077480.0,4149780119.0,-7899887050.0,4861221571.0,0.0,12.75,-24.28,14.94,31716881367.0,-4588753269.0,3406319270.0,767197304.0,0.0,-14.47,10.74,2.42,1212.0,132842717112.0,6823572896.0,3857292347.0,6953223342.0,433.0,15515.0,15202.0,6.9,2.24,9.25,2.85
171,171,69140,KOSDAQ,누리플랜,"구조용 금속제품, 탱크 및 증기발생기 제조업","경관조명, 경관시설",2010-10-26,12월,"이규홍,이강우 (공동대표)",http://www.nuriplan.com,경기도,2022-05-16,30691826303.0,-55669602.0,-6880216706.0,-305310067.0,0.0,-0.18,-22.42,-0.99,46335480155.0,4020053272.0,6211101101.0,2607481114.0,0.0,8.68,13.4,5.63,-168.0,27268178022.0,-720256742.0,-1253051427.0,-891943059.0,0.0,-2.64,-4.6,-3.27,41201325520.0,2167669381.0,6908740617.0,2257029202.0,0.0,5.26,16.77,5.48,-500.0,133355666222.0,3118306290.0,-1123266285.0,1023807479.0,144.0,5882.0,5568.0,-0.78,0.75,-2.86,2.59
172,172,40160,KOSDAQ,누리플렉스,소프트웨어 개발 및 공급업,"지능형검침인프라(AMI),에너지관리시스템, 플랫폼 SW",2000-08-29,12월,김영덕,http://www.nuriflex.co.kr,서울특별시,2022-05-16,27686965063.0,2380248115.0,-1107447395.0,2077270904.0,2081679455.0,8.6,-4.0,7.5,24344380455.0,-2634841946.0,-5756679153.0,-2277765425.0,-2278050278.0,-10.82,-23.65,-9.36,688.0,14418137149.0,-1473085458.0,-3020515148.0,-372766050.0,-367862723.0,-10.22,-20.95,-2.59,33205137832.0,-2737482318.0,31259865.0,-3734094381.0,2146101277.0,-8.24,0.09,-11.25,-120.0,85582604459.0,5512244188.0,1473601026.0,8733932425.0,724.0,6564.0,6540.0,4.26,5.39,10.48,11.07
173,173,332290,KOSDAQ,누보,"비료, 농약 및 살균, 살충제 제조업",기업 인수 및 합병,2019-10-11,12월,"김창균, 이경원",http://www.nousbo.com,경기도,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,174,126870,KOSDAQ,뉴로스,일반 목적용 기계 제조업,터보블로워,2012-02-15,12월,김승우,http://www.neuros.co.kr,대전광역시,2022-05-16,5541183164.0,-2738119930.0,-2397188372.0,-3528038369.0,0.0,-49.41,-43.26,-63.67,18111360063.0,214784209.0,185070225.0,6723297079.0,0.0,1.19,1.02,37.12,-392.0,10074873572.0,-1190414789.0,-4411008287.0,-13507253066.0,0.0,-11.82,-43.78,-134.07,14725300793.0,-11914201052.0,-1275191817.0,-14370599971.0,0.0,-80.91,-8.66,-97.59,-1516.0,53131854358.0,-971111132.0,-4366498230.0,-8268937957.0,-232.0,1599.0,1492.0,-14.8,-8.16,-24.5,-15.54
175,175,60260,KOSDAQ,뉴보텍,플라스틱제품 제조업,"고강성 PVC DC, HDPE 등",2002-02-05,12월,황문기,http://www.nuvotec.co.kr,강원도,2022-05-16,9415950890.0,-915912206.0,-2983553610.0,-730808807.0,-730808807.0,-9.73,-31.69,-7.76,14716319717.0,39562215.0,2984477307.0,-5190087666.0,-8092851405.0,0.27,20.28,-35.27,-84.0,8998136639.0,-1117390498.0,-3784674732.0,-1058366922.0,-1058366922.0,-12.42,-42.06,-11.76,12177061491.0,-2421039674.0,4160961342.0,-3906942858.0,-8092851405.0,-19.88,34.17,-32.08,-124.0,46970620099.0,-2501242237.0,-3836288067.0,-8092851405.0,-242.0,183.0,377.0,-5.62,-15.13,-45.76,-64.08
176,176,12340,KOSDAQ,뉴인텍,전자부품 제조업,콘덴서,1997-02-12,12월,장기수,http://www.nuin.co.kr,충청남도,2022-05-13,16855687334.0,-563382451.0,-561268837.0,-490450032.0,0.0,-3.34,-3.33,-2.91,18648808223.0,60165169.0,-335969909.0,-116976345.0,0.0,0.32,-1.8,-0.63,-64.0,16201694728.0,504921293.0,-459096390.0,624874848.0,0.0,3.12,-2.83,3.86,15985087436.0,439279997.0,389495951.0,43713910.0,0.0,2.75,2.44,0.27,80.0,69071327051.0,333741174.0,-1357257304.0,355135232.0,11.0,898.0,924.0,-2.3,0.44,-7.13,1.28
177,177,214870,KOSDAQ,뉴지랩파마,기계장비 및 관련 물품 도매업,CCTV 카메라,2015-10-13,12월,박대우,http://www.newglab.com,경기도,2022-05-16,6115235286.0,-6022800804.0,-1143412826.0,-6173037731.0,0.0,-98.49,-18.7,-100.95,7793379574.0,-8512159809.0,21474140739.0,-27816325659.0,0.0,-109.22,275.54,-356.92,-788.0,7847147125.0,-6006604023.0,-6317761483.0,-4573022096.0,0.0,-76.55,-80.51,-58.28,17791767804.0,-6262739877.0,1374470909.0,14361891078.0,0.0,-35.2,7.73,80.72,-584.0,29353914817.0,-28054707939.0,-41795300.0,-50511022211.0,-1613.0,-45.0,919.0,-27.31,-44.39,1744.47,-175.42
178,178,270870,KOSDAQ,뉴트리,기타 식품 제조업,"에버콜라겐, 지노마스터 등",2018-12-13,12월,김도언,http://www.newtree.co.kr,서울특별시,2022-05-16,60030530913.0,5249678064.0,-8548996540.0,4756862695.0,0.0,8.75,-14.24,7.92,51784884107.0,818059974.0,5606401473.0,2772400402.0,0.0,1.58,10.83,5.35,2068.0,73990786254.0,10597981317.0,3359620347.0,8635432799.0,0.0,14.32,4.54,11.67,55007597496.0,4805541054.0,728823034.0,5097064214.0,0.0,8.74,1.32,9.27,3752.0,247488887691.0,20810189497.0,13012911026.0,19692005425.0,2140.0,10525.0,10302.0,11.77,13.29,19.65,20.77
179,179,144960,KOSDAQ,뉴파워프라즈마,특수 목적용 기계 제조업,플라즈마 세정기(Remote Plasma Cleaning Generator),2016-11-30,12월,위순임,http://newpower.co.kr,경기도,2022-05-16,72430448192.0,4215372425.0,25281048038.0,4857369901.0,0.0,5.82,34.9,6.71,101595526492.0,8431219595.0,284757575.0,5917520733.0,0.0,8.3,0.28,5.82,444.0,66780619144.0,5191110570.0,-2672353511.0,10907558899.0,0.0,7.77,-4.0,16.33,45989290535.0,3175613024.0,23932500983.0,27520807274.0,0.0,6.91,52.04,59.84,996.0,310050535632.0,24461381067.0,17730528509.0,27299029403.0,624.0,6173.0,5622.0,3.23,5.11,7.19,11.11
180,180,85670,KOSDAQ,뉴프렉스,전자부품 제조업,연성인쇄회로기판,2006-01-17,12월,"임우현, 임시연 (각자대표)",http://www.newflex.co.kr,경기도,2022-05-16,66238418244.0,6582313505.0,6049361634.0,7376537612.0,0.0,9.94,9.13,11.14,58300506352.0,1780829133.0,4318033502.0,1197793783.0,0.0,3.05,7.41,2.05,1216.0,33222995198.0,-2046376120.0,2495064825.0,-1132650760.0,0.0,-6.16,7.51,-3.41,34422078360.0,-3621447520.0,-2930894000.0,-4201564514.0,0.0,-10.52,-8.51,-12.21,-184.0,171664202136.0,1536000753.0,7713322584.0,2402933266.0,99.0,2524.0,2161.0,16.73,1.46,48.18,4.59
181,181,119860,KOSDAQ,다나와,소프트웨어 개발 및 공급업,"인터넷쇼핑몰 가격비교서비스, 온라인광고",2011-01-24,12월,안징현,http://www.danawa.com,서울특별시,2022-05-16,43739708230.0,6110460082.0,-879931263.0,12471107915.0,11937059605.0,13.97,-2.01,28.51,45128079786.0,8950527028.0,17499254339.0,7428443840.0,7428443840.0,19.83,38.78,16.46,3812.0,43361657252.0,8994467614.0,5780617440.0,7655411893.0,7348851546.0,20.74,13.33,17.65,69617148831.0,10390381709.0,20396158467.0,9159573882.0,6328184452.0,14.93,29.3,13.16,2340.0,190999385893.0,34947047091.0,24624344357.0,28970587184.0,2215.0,13624.0,12092.0,25.41,16.22,27.98,18.32
182,182,64260,KOSDAQ,다날,소프트웨어 개발 및 공급업,모바일콘텐츠 및 유무선전화결제,2004-07-23,12월,박상만,http://www.danal.co.kr,경기도,2022-05-16,71398661847.0,-430592734.0,-22892826161.0,-3754116227.0,0.0,-0.6,-32.06,-5.26,83054875282.0,9160589450.0,13786533075.0,23198988451.0,66337389426.0,11.03,16.6,27.93,-216.0,66095371498.0,2220097401.0,21269581900.0,20438806570.0,0.0,3.36,32.18,30.92,57740783813.0,2912729105.0,16649955116.0,7217180394.0,66337389426.0,5.04,28.84,12.5,1184.0,285550121673.0,15959749229.0,24851336064.0,56322143013.0,816.0,5746.0,5288.0,-1.74,6.92,-3.76,15.44
