,Unnamed: 0,Unnamed: 0.1,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2022_3,Quarter_Operating_Profit2022_3,Quarter_Cashflow2022_3,Quarter_Earn2022_3,Quarter_Continue_Earn2022_3,Quarter_Percent_Operating_Profit2022_3,Quarter_Percent_Cashflow2022_3,Quarter_Percent_Earn2022_3,Quarter_Revenue2021_12,Quarter_Operating_Profit2021_12,Quarter_Cashflow2021_12,Quarter_Earn2021_12,Quarter_Continue_Earn2021_12,Quarter_Percent_Operating_Profit2021_12,Quarter_Percent_Cashflow2021_12,Quarter_Percent_Earn2021_12,Quarter_Full_EPS,Last_Revenue2021_3,Last_Operating_Profit2021_3,Last_Cashflow2021_3,Last_Earn2021_3,Last_Continue_Earn2021_3,Last_Percent_Operating_Profit2021_3,Last_Percent_Cashflow2021_3,Last_Percent_Earn2021_3,Last_Revenue2020_12,Last_Operating_Profit2020_12,Last_Cashflow2020_12,Last_Earn2020_12,Last_Continue_Earn2020_12,Last_Percent_Operating_Profit2020_12,Last_Percent_Cashflow2020_12,Last_Percent_Earn2020_12,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before
564,564,1313,239890,KOSDAQ,피엔에이치테크,기초 화학물질 제조업,OLED 소재,2021-02-16,12월,현서용,http://www.phtech.co.kr,경기도,2022-05-16,7641661188.0,592446620.0,-1354398637.0,551415974.0,0.0,7.75,-17.72,7.22,8343184812.0,1344717874.0,2176858864.0,1331739994.0,0.0,16.12,26.09,15.96,236.0,3621573367.0,397597629.0,-1311851245.0,404383866.0,0.0,10.98,-36.22,11.17,3019875027.0,-205671663.0,-689656758.0,-748336300.0,0.0,-6.81,-22.84,-24.78,172.0,24058981006.0,3653358543.0,-58346065.0,3634199806.0,394.0,2425.0,2101.0,5.31,10.62,9.73,18.78,-3.2300000000000004,22.93,111.00390392836684,
8,8,143,253590,KOSDAQ,네오셈,특수 목적용 기계 제조업,반도체 검사장비,2018-04-04,12월,염동현,http://www.neosem.com,경기도,2022-05-13,9866179680.0,1313853174.0,5507925412.0,1561763429.0,0.0,13.32,55.83,15.83,20337656477.0,8262032106.0,648327217.0,7238427305.0,0.0,40.62,3.19,35.59,164.0,4684716492.0,-2102863923.0,2418864021.0,-827790410.0,0.0,-44.89,51.63,-17.67,11648293518.0,1224627461.0,6224409804.0,-666074363.0,0.0,10.51,53.44,-5.72,-84.0,37176448111.0,4848985780.0,-4574132953.0,5644203049.0,149.0,1586.0,1351.0,6.59,6.35,10.34,11.08,58.21,30.11,110.60355940104986,
161,161,883,53080,KOSDAQ,원방테크,일반 목적용 기계 제조업,클린룸 설비,2020-09-24,12월,"구자겸, 김병진",http://wonbangtech.com,충청북도,2022-05-16,103909129024.0,7549151819.0,-8883214879.0,7563652487.0,0.0,7.27,-8.55,7.28,117927508917.0,7489937726.0,-7781737347.0,4676832001.0,0.0,6.35,-6.6,3.97,2324.0,49525846844.0,2646720396.0,2447110760.0,1571423576.0,0.0,5.34,4.94,3.17,72938835144.0,2388068907.0,1848502141.0,489949370.0,0.0,3.27,2.53,0.67,480.0,311097344645.0,13714126358.0,-17759907017.0,8708503833.0,669.0,11912.0,11212.0,10.18,3.1,19.51,5.97,1.93,3.08,109.80787941153292,242.5926455795797
123,123,33,35900,KOSDAQ,JYP Ent.,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음 관련 제품,2001-08-30,12월,정욱,http://www.jype.com,서울특별시,2022-05-16,67787856747.0,19168252921.0,6198349823.0,16662474327.0,0.0,28.28,9.14,24.58,63772093195.0,16304227270.0,9503258917.0,34078883459.0,0.0,25.57,14.9,53.44,1880.0,32316773917.0,13775583990.0,841537226.0,12028094307.0,0.0,42.63,2.6,37.22,41696491571.0,10514646943.0,11223450027.0,5817047394.0,0.0,25.22,26.92,13.95,1356.0,193899561773.0,57903761113.0,45832695228.0,67460902491.0,1904.0,8245.0,7074.0,17.43,21.25,22.8,26.91,-14.35,0.3500000000000014,109.7605934339278,
387,387,385,38460,KOSDAQ,바이오스마트,전자부품 제조업,"M/S 카드제조업, IC 카드제조, 카드장비판매",2000-06-22,12월,윤호권,http://www.bio-smart.com,서울특별시,2022-05-16,92960319660.0,3490123657.0,-7048936310.0,1664312592.0,0.0,3.75,-7.58,1.79,46048164710.0,992865476.0,-1561350289.0,-2841376393.0,0.0,2.16,-3.39,-6.17,328.0,44355168374.0,1115313093.0,1568170792.0,148272918.0,0.0,2.51,3.54,0.33,41804919000.0,-4380615215.0,-950242248.0,-9673860483.0,0.0,-10.48,-2.27,-23.14,28.0,189183025056.0,8031744108.0,1202633458.0,1392466436.0,69.0,4504.0,4560.0,2.46,0.62,7.28,1.52,1.2400000000000002,12.64,109.581708440749,
36,36,553,204630,KOSDAQ,스튜디오산타클로스,창작 및 예술관련 서비스업,창작 및 예술관련 서비스업,2014-12-29,12월,배준오,http://www.studiosantaent.com,서울특별시,2022-05-16,9471732717.0,-511618012.0,-4566169473.0,-4491142870.0,-4491142870.0,-5.4,-48.21,-47.42,20940816838.0,1111335350.0,594743814.0,18085077960.0,18085077960.0,5.31,2.84,86.36,-2048.0,4540302887.0,-513617693.0,-32941089.0,-9150888763.0,-9150888763.0,-11.31,-0.73,-201.55,4630136389.0,-2467769355.0,3356382303.0,-5835601013.0,10073362416.0,-53.3,72.49,-126.04,-4176.0,34525693061.0,-1039406226.0,946450371.0,7833589878.0,894.0,9776.0,6636.0,-17.35,6.86,-20.95,13.47,5.91,58.61,108.61455618126034,
177,177,1112,293490,KOSDAQ,카카오게임즈,소프트웨어 개발 및 공급업,"모바일, PC게임 퍼블리싱",2020-09-10,12월,조계현,http://kakaogames.com,경기도,2022-05-16,266348498953.0,42093027686.0,27187675763.0,13547616724.0,0.0,15.8,10.21,5.09,286698827398.0,45460638109.0,103518443002.0,457313757854.0,0.0,15.86,36.11,159.51,684.0,130125106842.0,15608542287.0,14317028107.0,20755626202.0,0.0,12.0,11.0,15.95,142032123489.0,16551791575.0,22857442138.0,25521870990.0,0.0,11.65,16.09,17.97,1048.0,1012481212260.0,111917451153.0,227785573351.0,528656449171.0,6696.0,40793.0,30659.0,0.93,12.28,1.68,21.84,3.8000000000000007,4.209999999999999,104.68647858741409,
93,93,1178,52330,KOSDAQ,코텍,영상 및 음향기기 제조업,산업용 모니터,2001-07-10,12월,김영달,http://www.kortek.co.kr,인천광역시,2022-05-16,90558362577.0,658633786.0,-36263046805.0,2002061055.0,0.0,0.73,-40.04,2.21,67384064111.0,-3900542950.0,-42826522667.0,-12309413642.0,0.0,-5.79,-63.56,-18.27,512.0,45295807549.0,-5065121905.0,767303723.0,-1179531740.0,0.0,-11.18,1.69,-2.6,43917233882.0,-5039272104.0,481020925.0,-10164592787.0,0.0,-11.47,1.1,-23.14,-300.0,212907743558.0,-14660982463.0,-71968710044.0,-13443422550.0,-863.0,19737.0,18535.0,1.87,-3.84,2.59,-4.66,11.91,5.680000000000001,99.92658808221042,
9,9,180,85670,KOSDAQ,뉴프렉스,전자부품 제조업,연성인쇄회로기판,2006-01-17,12월,"임우현, 임시연 (각자대표)",http://www.newflex.co.kr,경기도,2022-05-16,66238418244.0,6582313505.0,6049361634.0,7376537612.0,0.0,9.94,9.13,11.14,58300506352.0,1780829133.0,4318033502.0,1197793783.0,0.0,3.05,7.41,2.05,1216.0,33222995198.0,-2046376120.0,2495064825.0,-1132650760.0,0.0,-6.16,7.51,-3.41,34422078360.0,-3621447520.0,-2930894000.0,-4201564514.0,0.0,-10.52,-8.51,-12.21,-184.0,171664202136.0,1536000753.0,7713322584.0,2402933266.0,99.0,2524.0,2161.0,16.73,1.46,48.18,4.59,16.1,13.57,99.37521541702388,
574,574,1374,79170,KOSDAQ,한창산업,1차 비철금속 제조업,"아연말,리튬브로마이드,산화망간,인산아연",2005-02-01,12월,"강호익, 강상균(각자대표)",http://www.hanchem.com,경기도,2022-05-16,24837377905.0,334873507.0,-3090970029.0,242771952.0,0.0,1.35,-12.44,0.98,22991726270.0,571496467.0,-2761894136.0,870365167.0,0.0,2.49,-12.01,3.79,184.0,12528907609.0,31385985.0,-1932756874.0,422289473.0,0.0,0.25,-15.43,3.37,16000699802.0,97893512.0,94542406.0,-443687239.0,0.0,0.61,0.59,-2.77,324.0,73739923344.0,3245497259.0,-3229462590.0,3972386920.0,763.0,10874.0,10827.0,1.33,5.89,1.69,7.06,1.1,1.8800000000000003,98.24057036830848,
61,61,812,65150,KOSDAQ,엠피대산,음·식료품 및 담배 도매업,"외식프랜차이즈사업,육류가공,식자재유통등",2007-07-18,12월,"이종영,김상욱(각자대표이사)",http://www.mrpizza.co.kr,서울특별시,2022-05-16,30358195622.0,-1565019526.0,-3391394368.0,-1668561954.0,0.0,-5.16,-11.17,-5.5,47437875826.0,3110967537.0,-4587265200.0,-5774414795.0,14258669254.0,6.56,-9.67,-12.17,-52.0,15329459977.0,-3783110938.0,-4387818719.0,18627915296.0,0.0,-24.68,-28.62,121.52,-13173307961.0,4073782188.0,-5670740375.0,-5372038277.0,14258669254.0,-30.92,43.05,40.78,592.0,104305802113.0,-894487828.0,-6111498440.0,13022484603.0,103.0,257.0,321.0,-9.66,19.09,-20.2,32.29,19.52,37.48,98.03825880069355,
494,494,961,54210,KOSDAQ,이랜텍,전자부품 제조업,Battery Pack,2002-05-09,12월,"이세용,이해성(각자대표이사)",http://www.elentec.co.kr,경기도,2022-05-13,279735497003.0,25766639952.0,-8061599378.0,24408299743.0,24419404441.0,9.21,-2.88,8.73,221609910408.0,15721672259.0,21623788097.0,14607202494.0,14605585670.0,7.09,9.76,6.59,3352.0,142505054674.0,200419014.0,-15850614705.0,4329061871.0,4333194002.0,0.14,-11.12,3.04,142312519166.0,4506854874.0,33811975732.0,-12064273577.0,37852023839.0,3.17,23.76,-8.48,592.0,763549475313.0,34203167303.0,10648354837.0,33929176692.0,1165.0,8577.0,7406.0,15.69,6.41,39.08,15.74,9.07,3.92,96.29864894472242,
573,573,1366,78350,KOSDAQ,한양디지텍,반도체 제조업,메모리 모듈,2004-05-14,12월,김형육/김윤상 각자대표,http://www.hanyangdgt.com,경기도,2022-05-16,100330335637.0,11227677694.0,-4106604701.0,8918425356.0,0.0,11.19,-4.09,8.89,98010875827.0,9272298078.0,4200807320.0,6623942493.0,0.0,9.46,4.29,6.76,2336.0,51421839875.0,3878939254.0,8596478276.0,4320983877.0,0.0,7.54,16.72,8.4,47436215569.0,-320735935.0,3024751955.0,-315429378.0,0.0,-0.68,6.38,-0.66,1132.0,303399341636.0,30015790316.0,32018977663.0,24243410420.0,1590.0,6474.0,5509.0,17.93,14.42,36.08,28.86,3.65,10.14,95.11230224529184,
68,68,893,376980,KOSDAQ,원티드랩,소프트웨어 개발 및 공급업,채용 플랫폼,2021-08-11,12월,이복기,http://www.wanted.co.kr,서울특별시,2022-05-16,10988154558.0,1239943720.0,2122370456.0,1235104035.0,0.0,11.28,19.32,11.24,9224051690.0,1170352167.0,3009811416.0,1205814333.0,0.0,12.69,32.63,13.07,524.0,5702561553.0,408960610.0,917340146.0,-2543924936.0,0.0,7.17,16.09,-44.61,4611502990.0,-3028333829.0,-2239065674.0,-3649864184.0,0.0,-65.67,-48.55,-79.15,-1080.0,31699211601.0,6069976846.0,9922749623.0,3093471673.0,328.0,3855.0,3518.0,9.88,6.77,13.59,9.35,4.109999999999999,78.36,92.68804827226036,
502,502,1006,189300,KOSDAQ,인텔리안테크,통신 및 방송 장비 제조업,"위성통신 안테나, 해상용 위성방송 수신안테나",2016-10-18,12월,성상엽,http://www.intelliantech.com,경기도,2022-05-13,43025302214.0,1560052512.0,-10250780887.0,2898795402.0,0.0,3.63,-23.83,6.74,48293359575.0,4509406139.0,572598835.0,3536841616.0,0.0,9.34,1.19,7.32,1260.0,22349682546.0,-2341418005.0,-4252516054.0,-215172016.0,0.0,-10.48,-19.03,-0.96,31150627098.0,3188008018.0,4881518018.0,212156259.0,0.0,10.23,15.67,0.68,-92.0,137999647178.0,2230007517.0,-9731417374.0,5992080320.0,652.0,18349.0,17637.0,3.78,2.29,6.87,3.7,14.11,-0.8900000000000006,92.50967939005642,
175,175,1105,278280,KOSDAQ,천보,기초 화학물질 제조업,"디스플레이 소재, 반도체 공정 소재, 2차전지 소재, 의약품 소재, 정밀화학 소재",2019-02-11,12월,이상율,http://www.chunbochem.com/,충청북도,2022-05-11,94281281968.0,18035339405.0,6895729625.0,12226664449.0,0.0,19.13,7.31,12.97,88243765714.0,19646755261.0,15090121840.0,14664590821.0,0.0,22.26,17.1,16.62,4888.0,49070728420.0,9468546650.0,11407597116.0,9378202284.0,0.0,19.3,23.25,19.11,45040083963.0,9571286385.0,919312723.0,10466615256.0,0.0,21.25,2.04,23.24,3748.0,271578895592.0,50629174230.0,-14278713362.0,43769533326.0,4376.0,37443.0,30600.0,6.11,10.82,13.05,14.3,-0.1700000000000017,1.0100000000000016,92.13344697278492,1386.4065059608076
386,386,365,218150,KOSDAQ,미래생명자원,동물용 사료 및 조제식품 제조업,동물용 사료 및 조제식품 제조업,2015-06-18,12월,김성진,http://www.milaebio.com,서울특별시,2022-05-13,21277124680.0,771449813.0,-2101871516.0,498633986.0,0.0,3.63,-9.88,2.34,21986641941.0,524668213.0,4095750483.0,350881352.0,0.0,2.39,18.63,1.6,100.0,11196197448.0,329087208.0,-193294301.0,316049349.0,0.0,2.94,-1.73,2.82,12257969545.0,323844156.0,1857201064.0,-66134728.0,0.0,2.64,15.15,-0.54,64.0,66668150529.0,1855031886.0,2982494550.0,1142712022.0,58.0,1957.0,1697.0,3.44,2.06,5.11,3.46,0.69,-0.25,90.03884826808567,
255,255,737,241840,KOSDAQ,에이스토리,"영화, 비디오물, 방송프로그램 제작 및 배급업",방송프로그램 제작,2019-07-19,12월,이상백,http://www.astory.co.kr,서울특별시,2022-05-24,30619870345.0,5298432608.0,1956586695.0,4168124958.0,0.0,17.3,6.39,13.61,12433907887.0,1653487324.0,-14468133082.0,7729995936.0,0.0,13.3,-116.36,62.17,1748.0,16191909900.0,753787815.0,1828490805.0,1705984139.0,0.0,4.66,11.29,10.54,14773168290.0,558513335.0,-1440856339.0,3076380268.0,0.0,3.78,-9.75,20.82,712.0,58860400089.0,6927688603.0,-32285333240.0,17028297378.0,1786.0,6769.0,5004.0,17.26,17.43,25.82,35.7,12.64,9.52,89.10598276612198,-42.7743100744843
118,118,1328,149980,KOSDAQ,하이로닉,의료용 기기 제조업,피부미용 의료기기,2014-12-17,12월,박석광,http://www.hironic.com,경기도,2022-05-10,5882362975.0,1181526597.0,868471768.0,1635427903.0,0.0,20.09,14.76,27.8,7470053188.0,2112098075.0,-496899354.0,3081155425.0,3080348033.0,28.27,-6.65,41.25,460.0,3129508220.0,221309464.0,728880430.0,318558444.0,0.0,7.07,23.29,10.18,3756111772.0,555968317.0,4128841161.0,1787183126.0,5500997522.0,14.8,109.92,47.58,88.0,21781038529.0,4630758092.0,426531978.0,6776553746.0,480.0,4883.0,3969.0,7.98,10.64,9.42,12.11,13.02,13.47,87.96445196747239,
26,26,448,9300,KOSDAQ,삼아제약,의약품 제조업,"노마에프, 아토크건조시럽, 코데날정, 코코시럽, 스마엘",2000-07-19,12월,"허 준, 허미애 (각자 대표이사)",http://www.samapharm.co.kr,강원도,2022-05-16,19195642423.0,4842726692.0,4827020738.0,3181747989.0,0.0,25.23,25.15,16.58,17935407143.0,3715667086.0,1747386178.0,3035596112.0,0.0,20.72,9.74,16.93,1996.0,10224202046.0,-411677026.0,4895817151.0,-427152913.0,0.0,-4.03,47.88,-4.18,14176312781.0,1093861660.0,2474195572.0,-177641518.0,0.0,7.72,17.45,-1.25,-268.0,54666374874.0,6048214637.0,12942695179.0,3391528144.0,532.0,27876.0,27005.0,6.53,1.79,7.16,1.97,29.26,13.0,87.74709592627704,
24,24,428,335890,KOSDAQ,비올,의료용 기기 제조업,의료기기,2019-12-03,12월,이상진,http://www.viol.co.kr,경기도,2022-05-13,5095970078.0,1373070634.0,775928965.0,1332977096.0,0.0,26.94,15.23,26.16,6661541252.0,2191388276.0,3014989622.0,2162297476.0,0.0,32.9,45.26,32.46,92.0,2740810466.0,117521922.0,102680023.0,319163340.0,0.0,4.29,3.75,11.64,2766344842.0,-220853320.0,682976454.0,-5462073810.0,0.0,-7.98,24.69,-197.45,20.0,18372722945.0,5412299380.0,7967058066.0,4436754170.0,77.0,544.0,463.0,15.43,14.84,16.89,16.73,22.65,40.88,85.92931328948012,
47,47,610,74430,KOSDAQ,아미노로직스,기타 전문 도매업,DVR용 영상처리 칩,2004-06-04,12월,"오장석,오성석",http://www.aminologics.co.kr,서울특별시,2022-05-16,8160157608.0,2848220809.0,735142414.0,3226258597.0,0.0,34.9,9.01,39.54,6545869888.0,918350588.0,-153636723.0,-1015350325.0,0.0,14.03,-2.35,-15.51,144.0,4406871905.0,419037656.0,-1766184189.0,869441606.0,0.0,9.51,-40.08,19.73,4293116556.0,24746483.0,2376888464.0,946150595.0,0.0,0.58,55.37,22.04,36.0,22848959782.0,4103891652.0,935518964.0,5359831439.0,61.0,706.0,676.0,18.24,8.22,20.37,9.02,25.39,13.45,85.16893124897852,
328,328,45,52900,KOSDAQ,KMH하이텍,플라스틱제품 제조업,TRAY(반도체Packing재료),2005-01-18,12월,이상국,http://www.kmhhitech.com,충청남도,2022-05-16,35156658806.0,3565352300.0,3566282106.0,3585978779.0,0.0,10.14,10.14,10.2,37295847162.0,2505728996.0,2190269528.0,-1177284945.0,0.0,6.72,5.87,-3.16,276.0,19215584532.0,483752276.0,-3651366673.0,-735653018.0,0.0,2.52,-19.0,-3.83,19462129039.0,932631225.0,-3564360408.0,-2286807751.0,0.0,4.79,-18.31,-11.75,-56.0,104897371301.0,8653494675.0,10949569904.0,4768793922.0,92.0,2332.0,2018.0,7.05,2.64,11.83,4.57,7.620000000000001,1.93,82.95909108282962,
90,90,1126,89150,KOSDAQ,케이씨티,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","금융단말시스템,복표발매기,마권발매기",2006-12-13,12월,이규현,http://www.kctinc.co.kr,경기도,2022-05-16,2696469727.0,88302283.0,801453206.0,28461023.0,0.0,3.27,29.72,1.06,9033732351.0,853471347.0,-506614550.0,857912749.0,0.0,9.45,-5.61,9.5,4.0,1474479497.0,-168785305.0,-779096710.0,-147542003.0,0.0,-11.45,-52.84,-10.01,7044850272.0,-749765195.0,99968361.0,-507122836.0,0.0,-10.64,1.42,-7.2,-32.0,13779099775.0,394351502.0,-629189204.0,239109674.0,13.0,2050.0,2053.0,0.12,0.42,0.2,0.68,14.72,20.09,82.87604083246198,
170,170,1005,64290,KOSDAQ,인텍플러스,특수 목적용 기계 제조업,"LED 외관검사장비, 반도체 외관검사장비, 태양전지 외관검사장비등",2011-01-05,12월,이상윤,http://www.intekplus.com,대전광역시,2022-05-16,31623251470.0,5828615236.0,3924373227.0,4928357143.0,0.0,18.43,12.41,15.58,33461620638.0,4441140264.0,6116500621.0,3824910912.0,22642787938.0,13.27,18.28,11.43,1552.0,17310973338.0,2452262791.0,-5587505718.0,2525428843.0,0.0,14.17,-32.28,14.59,18776419508.0,1940943594.0,-854462210.0,3954735395.0,22642787938.0,10.34,-4.55,21.06,792.0,119661105867.0,27531343673.0,-833210708.0,22642787938.0,1783.0,4352.0,4001.0,16.51,21.09,35.66,44.56,4.26,2.93,82.67748931588123,
450,450,719,39440,KOSDAQ,에스티아이,특수 목적용 기계 제조업,"Chemical 중앙공급시스템(C.C.S.S), 세정·식각시스템",2002-02-28,12월,"서인수, 이우석 (각자대표)",http://www.stinc.co.kr,경기도,2022-05-12,79704222415.0,5158961355.0,45143236689.0,5065107494.0,0.0,6.47,56.64,6.35,137680763807.0,13974092294.0,-30850986889.0,9634990732.0,0.0,10.15,-22.41,7.0,1276.0,43716006395.0,1147197245.0,-10861304024.0,2944859117.0,0.0,2.62,-24.85,6.74,50427278532.0,2562804396.0,41967919778.0,-1043581802.0,0.0,5.08,83.22,-2.07,740.0,319513983576.0,25565657171.0,-59711097826.0,23199350976.0,1465.0,13159.0,12324.0,5.4,6.89,9.7,11.89,3.85,5.07,82.32274397351203,
80,80,1016,58450,KOSDAQ,일야,통신 및 방송 장비 제조업,"컴퓨터, 복사기 등의 부품",2002-01-17,12월,강정훈,http://www.ilya.co.kr,인천광역시,2022-05-13,3322529206.0,20821303.0,1481867681.0,-49701852.0,-49701852.0,0.63,44.6,-1.5,3544981327.0,364317354.0,-2107025193.0,301699274.0,301699274.0,10.28,-59.44,8.51,-4.0,1848352033.0,-909162054.0,3641891112.0,-876386948.0,-876386948.0,-49.19,197.03,-47.41,2811753713.0,-1195828841.0,-13425979262.0,-958592802.0,1921971999.0,-42.53,-477.49,-34.09,-104.0,17662419132.0,487499202.0,923036245.0,633419386.0,18.0,553.0,520.0,-0.38,1.74,-0.72,3.65,49.82,52.81,79.75629894524535,
172,172,1053,89790,KOSDAQ,제이티,특수 목적용 기계 제조업,반도체장비(Burn-in Sorter 등),2006-10-27,12월,유홍준,http://www.jtcorp.co.kr,충청남도,2022-05-13,20993512718.0,3728707862.0,-1467055512.0,4243298423.0,4243298423.0,17.76,-6.99,20.21,20395159583.0,3022907063.0,4583183454.0,5196590472.0,5196590472.0,14.82,22.47,25.48,1644.0,11698259941.0,1073444988.0,5335563753.0,1672188504.0,1672188504.0,9.18,45.61,14.29,13403072103.0,2136976424.0,5912872260.0,1850509100.0,10558556723.0,15.94,44.12,13.81,648.0,65644973675.0,11195868055.0,17982600124.0,13912330187.0,1348.0,5345.0,4464.0,20.08,18.18,30.75,30.21,8.580000000000002,-1.1199999999999992,79.45842222587349,
17,17,312,85370,KOSDAQ,루트로닉,의료용 기기 제조업,의료용레이저기기,2006-07-04,12월,황해령,http://www.lutronic.com,경기도,2022-05-16,57131028069.0,11401814910.0,2333506624.0,9961165184.0,0.0,19.96,4.08,17.44,54980553159.0,8876375075.0,10975608333.0,4307456971.0,0.0,16.14,19.96,7.83,1516.0,32813295805.0,3219451627.0,5583786705.0,2113615889.0,0.0,9.81,17.02,6.44,40692551331.0,-709554161.0,2243766190.0,-21859882973.0,0.0,-1.74,5.51,-53.72,320.0,173643347332.0,29787240033.0,36020316166.0,27703330897.0,1056.0,4998.0,4629.0,21.14,14.87,30.33,22.81,10.15,17.88,74.10938665994816,
79,79,1014,101930,KOSDAQ,인화정공,선박 및 보트 건조업,선박엔진부품,2010-10-22,12월,이인,http://www.ihpre.co.kr,경상남도,2022-05-16,39651677437.0,2642177859.0,-52133138159.0,-200693485.0,0.0,6.66,-131.48,-0.51,36139560627.0,3294090810.0,2255311148.0,-624266478.0,0.0,9.11,6.24,-1.73,-84.0,22892811323.0,149357819.0,1965029188.0,12827420335.0,0.0,0.65,8.58,56.03,27033220196.0,-278016588.0,1786287068.0,28385149903.0,0.0,-1.03,6.61,105.0,5496.0,110475018706.0,3629936675.0,4155386547.0,15263197737.0,1635.0,19593.0,20321.0,-0.22,4.19,-0.43,8.05,6.01,10.14,73.20580193295292,
473,473,855,155650,KOSDAQ,와이엠씨,전자부품 제조업,"FPD 패널용 Target, Backing Plate 등",2012-11-15,12월,이윤용,http://www.ymc-inc.com,충청남도,2022-05-13,47896377767.0,4546475920.0,4870891193.0,3474797406.0,0.0,9.49,10.17,7.25,53803082378.0,6376613326.0,-403341821.0,4356348590.0,0.0,11.85,-0.75,8.1,692.0,27668504482.0,1349717841.0,-6287314802.0,1373531170.0,0.0,4.88,-22.72,4.96,49170510573.0,4327554910.0,6342547389.0,2064711444.0,0.0,8.8,12.9,4.2,272.0,179111178790.0,14041646518.0,10092697066.0,10485889586.0,524.0,5320.0,5018.0,10.87,8.49,13.01,10.46,4.61,3.049999999999999,73.1079386605786,251.12924777120944
136,136,305,281740,KOSDAQ,레이크머티리얼즈,기타 화학제품 제조업,"LED, 반도체 소재 및 석유화학촉매",2017-12-12,12월,김진동,http://www.lake-led.com,세종특별자치시,2022-05-16,28859951946.0,7716200554.0,264665121.0,6397658413.0,0.0,26.74,0.92,22.17,24096514877.0,5248413874.0,8106734390.0,4214288051.0,0.0,21.78,33.64,17.49,388.0,16684140491.0,3695108566.0,555690231.0,3338514494.0,0.0,22.15,3.33,20.01,16722043001.0,3282245391.0,7820004752.0,2789777028.0,0.0,19.63,46.76,16.68,200.0,81853769513.0,20687310492.0,18722838135.0,18049715639.0,274.0,1050.0,892.0,13.36,12.01,36.94,30.77,4.59,2.150000000000002,72.97835607155221,
