,Unnamed: 0.1,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Stock_Amount,Quarter_Revenue2022_6,Quarter_Operating_Profit2022_6,Quarter_Cashflow2022_6,Quarter_Earn2022_6,Quarter_Continue_Earn2022_6,Quarter_Percent_Operating_Profit2022_6,Quarter_Percent_Cashflow2022_6,Quarter_Percent_Earn2022_6,Quarter_Revenue2022_3,Quarter_Operating_Profit2022_3,Quarter_Cashflow2022_3,Quarter_Earn2022_3,Quarter_Continue_Earn2022_3,Quarter_Percent_Operating_Profit2022_3,Quarter_Percent_Cashflow2022_3,Quarter_Percent_Earn2022_3,Quarter_Full_EPS,Last_Revenue2021_6,Last_Operating_Profit2021_6,Last_Cashflow2021_6,Last_Earn2021_6,Last_Continue_Earn2021_6,Last_Percent_Operating_Profit2021_6,Last_Percent_Cashflow2021_6,Last_Percent_Earn2021_6,Last_Revenue2021_3,Last_Operating_Profit2021_3,Last_Cashflow2021_3,Last_Earn2021_3,Last_Continue_Earn2021_3,Last_Percent_Operating_Profit2021_3,Last_Percent_Cashflow2021_3,Last_Percent_Earn2021_3,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before,Quarter_Top_Stock_Price,Recent_Market_Gun,Quarter_Per,Last_Top_Stock_Price,Fake_Last_Per,Real_Last_Per,Price_Percent_Change,Price_Percent_Change_Three_Year,Price_Percent_Compare_Old_Biggest_Now,Old_Top_Stock_Price_Date,Price_Percent_Change_Year,Price_Percent_Compare_Last_Bigget_Now,Last_Top_Stock_Price_Date
1130,205,5710,KOSDAQ,대원산업,자동차 신품 부품 제조업,자동차시트,1993-06-21,12월,"허재건, 허재명, 김재덕",http://www.dwsu.co.kr,경기도,2022-08-16,20038064.0,179137116023.0,11141016111.0,10125811158.0,35065006829.0,0.0,6.22,5.65,19.57,169563650117.0,4002789910.0,15826930006.0,759536387.0,0.0,2.36,9.33,0.45,6996.0,208963142405.0,8090675092.0,14136121429.0,2161923690.0,0.0,3.87,6.76,1.03,194432566271.0,1169516943.0,18201070714.0,4779425940.0,0.0,0.6,9.36,2.46,428.0,762636418826.0,30120186050.0,48022457739.0,32744354130.0,1634.0,39790.0,18555.0,12.35,5.94,17.58,8.81,2.35,1.7599999999999998,-14.27334315455161,,5420,108606306880,0.77,7240,16.92,4.43,1.48,66.54,59.78,2021-06-25,33.09,33.58,2021-09-02
1140,224,263600,KOSDAQ,덕우전자,전자부품 제조업,카메라 모듈 부품,2017-08-28,12월,이준용,http://www.derkwoo.com,경상북도,2022-08-16,15929311.0,39047770492.0,1172398784.0,-11795977747.0,996216169.0,0.0,3.0,-30.21,2.55,47514231856.0,1495125911.0,-8002711133.0,983031187.0,0.0,3.15,-16.84,2.07,248.0,32770385512.0,-377867122.0,607695306.0,-2515051668.0,0.0,-1.15,1.85,-7.67,35937580952.0,194999837.0,-1270179810.0,3210570329.0,0.0,0.54,-3.53,8.93,-628.0,175683369859.0,5186045418.0,16935596786.0,4227728783.0,265.0,13254.0,6568.0,1.05,2.3,1.87,4.04,4.15,2.61,19.155664121501776,,7580,120744177380,30.56,10200,-16.24,38.49,6.09,56.8,39.84,2021-02-15,50.22,34.56,2022-01-14
1150,243,88910,KOSDAQ,동우팜투테이블,"도축, 육류 가공 및 저장 처리업","육계,삼계",2006-06-23,12월,이계창,http://dongwoofarmtotable.com,전라북도,2022-08-12,25830151.0,84974928996.0,5296693937.0,635116543.0,5215741014.0,0.0,6.23,0.75,6.14,73770616747.0,1869015488.0,-5965746945.0,2248004039.0,0.0,2.53,-8.09,3.05,804.0,70441002586.0,-1660943051.0,2022730246.0,985384103.0,0.0,-2.36,2.87,1.4,71743223894.0,-547625079.0,1199859492.0,1607710767.0,0.0,-0.76,1.67,2.24,152.0,295684933081.0,1866745132.0,12345672703.0,-11047098214.0,-427.0,14118.0,6862.0,3.83,-4.17,5.69,-6.23,8.59,3.29,20.632764833600746,,2960,76457246960,3.68,4030,26.51,-9.44,5.48,59.84,64.7,2019-09-27,38.82,36.15,2022-04-26
1191,309,67730,KOSDAQ,로지시스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","전산장비 판매 및 유지보수, VAN기기 대행관리",2015-07-29,12월,이규현,http://www.logisys.co.kr,서울특별시,2022-08-16,9674695.0,8795684705.0,220841252.0,396309124.0,200889180.0,0.0,2.51,4.51,2.28,7223430081.0,110781099.0,-732213028.0,130388043.0,0.0,1.53,-10.14,1.81,80.0,8303542086.0,121168959.0,-92885535.0,753060561.0,0.0,1.46,-1.12,9.07,7422809858.0,69558630.0,-1777219041.0,167356478.0,0.0,0.94,-23.94,2.25,308.0,34193506217.0,1052928913.0,3390490489.0,2068744164.0,213.0,3551.0,1941.0,1.54,7.88,2.25,11.01,1.0499999999999998,0.5900000000000001,5.926899796531,,5830,56403471850,72.88,8890,28.86,41.74,4.4,262.67,104.97,2021-03-22,62.82,52.49,2022-01-13
1198,318,302550,KOSDAQ,리메드,의료용 기기 제조업,자기장 치료기기,2019-12-06,12월,-,http://remed.kr,대전광역시,2022-08-12,6126373.0,5057556084.0,306439042.0,39388319.0,2903234104.0,0.0,6.06,0.78,57.4,4849970061.0,313348932.0,-235204222.0,611518518.0,0.0,6.46,-4.85,12.61,1892.0,5318429297.0,243984766.0,-935144589.0,1550908672.0,0.0,4.59,-17.58,29.16,3561394195.0,-266036210.0,-918787060.0,14030685.0,0.0,-7.47,-25.8,0.39,1012.0,20195049000.0,1123164634.0,-3489517296.0,752329674.0,122.0,9193.0,4259.0,7.45,0.97,20.58,2.88,1.4699999999999998,13.93,-4.905080023290944,,13400,82093398200,7.08,33800,33.4,277.05,9.25,147.26,177.99,2020-06-11,133.99,152.24,2021-11-02
1206,352,80420,KOSDAQ,모다이노칩,"섬유, 의복, 신발 및 가죽제품 소매업","ESD필터,칩바리스터",2005-12-06,12월,"박인길, 정태형",http://www.innochips.co.kr,경기도,2022-08-12,79696993.0,113570413678.0,16485169779.0,17253278660.0,11312154440.0,11995756862.0,14.52,15.19,9.96,94567658479.0,4923751793.0,-5227695906.0,1713561677.0,1679166735.0,5.21,-5.53,1.81,564.0,106837296884.0,13178664176.0,26516515414.0,8398917701.0,9470546588.0,12.34,24.82,7.86,94560907498.0,4018593189.0,17142617118.0,2190142814.0,2316565401.0,4.25,18.13,2.32,420.0,399500954687.0,30151833641.0,59898761837.0,11445311437.0,143.0,9672.0,4732.0,2.3,1.2,5.83,3.03,2.18,0.96,6.30221560295612,,3490,278142505570,6.19,5240,12.48,36.64,2.65,88.29,50.14,2022-01-13,55.49,50.14,2022-01-13
1207,356,101330,KOSDAQ,모베이스,통신 및 방송 장비 제조업,휴대전화 케이스,2010-02-04,12월,"손병준, 김낙순",http://www.mobase.com,경기도,2022-08-16,23955779.0,320460651586.0,9146343256.0,10352658178.0,5015245938.0,9725430777.0,2.85,3.23,1.57,309828624658.0,5304272979.0,2363400235.0,2719746064.0,857314628.0,1.71,0.76,0.88,836.0,247538988417.0,-2615858341.0,23159486316.0,40353427.0,6717451613.0,-1.06,9.36,0.02,304501081792.0,-2726736565.0,7761518744.0,-10004598447.0,-10749276754.0,-0.9,2.55,-3.29,4.0,1171801185591.0,14544188726.0,64607787954.0,7647289796.0,319.0,31865.0,15102.0,0.96,0.76,2.62,2.11,3.91,2.61,29.45865765846849,,3310,79293628490,3.96,4395,1098.75,13.78,3.99,92.19,85.8,2021-04-06,38.51,32.78,2022-01-12
1212,402,250000,KOSDAQ,보라티알,음·식료품 및 담배 도매업,"유가공품, 소스류, 파스타류",2017-06-08,12월,박성칠,http://www.boratr.co.kr,서울특별시,2022-08-12,6751081.0,16953589936.0,2915369051.0,-5350711705.0,2366282922.0,0.0,17.2,-31.56,13.96,14302711577.0,1994076651.0,-737772039.0,12988462007.0,0.0,13.94,-5.16,90.81,1400.0,14695210179.0,1538635348.0,18372444.0,1539132309.0,0.0,10.47,0.13,10.47,14521425605.0,1524420764.0,1316213420.0,1808879102.0,0.0,10.5,9.06,12.46,908.0,60871582620.0,6946889081.0,6402515964.0,6255100060.0,926.0,21704.0,8947.0,4.96,7.06,6.45,10.36,6.729999999999999,3.4399999999999995,15.368135123560933,,13200,89114269200,9.43,17850,19.66,19.28,3.37,160.96,65.53,2021-06-22,47.52,35.23,2021-08-12
1213,404,14470,KOSDAQ,부방,기타 금융업,"자회사관리, 부동산임대",1994-02-25,12월,박규원,http://www.bubang.com,서울특별시,2022-08-16,60056062.0,83781004380.0,268106631.0,4263037477.0,-1134549452.0,0.0,0.32,5.09,-1.35,86015685831.0,691114895.0,-2887665248.0,2434849787.0,0.0,0.8,-3.36,2.83,-72.0,73555028398.0,-2374232429.0,-4031178413.0,-1605076543.0,0.0,-3.23,-5.48,-2.18,81872884341.0,-9994046.0,-1458240268.0,-916441837.0,0.0,-0.01,-1.78,-1.12,-104.0,319767433431.0,-4330515940.0,-599770372.0,-14580652884.0,-242.0,5273.0,2609.0,-0.61,-4.21,-1.37,-9.3,3.55,0.81,13.902483901804938,,2265,136026980430,-31.46,3320,-31.92,-13.72,2.15,102.92,99.34,2021-04-01,48.21,46.58,2022-05-02
1214,408,337930,KOSDAQ,브랜드엑스코퍼레이션,기타 정보 서비스업,"애슬레저의류, 생활/청결 용품",2020-08-13,12월,"강민준, 이수연",http://www.brandxcorp.com/,서울특별시,2022-08-16,29570186.0,57404420695.0,4140221205.0,18607075385.0,2074103518.0,2074103518.0,7.21,32.41,3.61,42325280602.0,2280833817.0,5006338309.0,1528878769.0,1528878769.0,5.39,11.83,3.61,280.0,47516363756.0,2436987037.0,17181119274.0,1060451181.0,1195275718.0,5.13,36.16,2.23,38549169599.0,1737470929.0,11980318998.0,1404527572.0,1455075300.0,4.51,31.08,3.64,140.0,172653692453.0,10837578760.0,13337076957.0,7762116906.0,262.0,4769.0,2308.0,3.48,7.02,5.87,11.37,2.08,0.8799999999999999,20.809793000524817,2026.9924321015465,7990,236265786140,28.54,12300,87.86,46.95,2.97,65.19,53.94,2021-09-10,54.29,53.94,2021-09-10
1234,441,100090,KOSDAQ,삼강엠앤티,1차 철강 제조업,"후육강관제조업,조선블록제조업",2008-08-01,12월,송무석,http://www.sam-kang.com/,경상남도,2022-08-16,37074449.0,169561475572.0,20418613374.0,36263898664.0,9307004769.0,0.0,12.04,21.39,5.49,170984041014.0,17067119296.0,50479388799.0,8944928007.0,0.0,9.98,29.52,5.23,1004.0,109422108071.0,2900423493.0,25318730049.0,-1951247240.0,0.0,2.65,23.14,-1.78,107306546722.0,11530581857.0,4023525687.0,9793283429.0,0.0,10.75,3.75,9.13,-208.0,503060400073.0,26431994695.0,137645036812.0,-50542492808.0,-1363.0,11160.0,4857.0,2.32,-6.84,9.0,-28.07,9.39,-0.7699999999999996,54.96089278592382,,27500,1019547347500,27.39,27500,-132.21,-20.18,4.22,566.67,0.0,2022-08-16,48.65,0.0,2022-08-16
1240,453,32280,KOSDAQ,삼일,도로 화물 운송업,운송 및 하역수입,1997-03-15,12월,"강승엽,안인수(각자대표)",http://www.samil31.co.kr,경상북도,2022-08-16,16210934.0,24652239948.0,1010412235.0,63379810.0,778195152.0,0.0,4.1,0.26,3.16,22284656693.0,459442706.0,-1548511213.0,327458741.0,0.0,2.06,-6.95,1.47,192.0,21698360900.0,-279801412.0,-3485194015.0,-260295116.0,0.0,-1.29,-16.06,-1.2,19950945425.0,-321550275.0,-3653746395.0,-374067764.0,0.0,-1.61,-18.31,-1.87,-64.0,85368837193.0,-2759129858.0,-1934113603.0,-2603996704.0,-160.0,7328.0,3648.0,1.53,-2.62,2.62,-4.4,5.39,3.67,13.613374123572624,,2425,39311514950,12.63,9070,-141.72,-56.69,1.42,386.33,274.02,2021-09-13,287.11,274.02,2021-09-13
1246,466,91580,KOSDAQ,상신이디피,일차전지 및 축전지 제조업,2차전지부품,2007-05-23,12월,김일부,http://www.ssedp.co.kr,충청남도,2022-08-16,13544277.0,71928569790.0,7280332898.0,18225113539.0,-1491104267.0,0.0,10.12,25.34,-2.07,66152531282.0,7897429873.0,2529755147.0,6506084000.0,0.0,11.94,3.82,9.83,-440.0,45502798545.0,3408887255.0,14264413393.0,3520726514.0,0.0,7.49,31.35,7.74,42117472771.0,4888568863.0,5301658768.0,4555870659.0,0.0,11.61,12.59,10.82,1036.0,197509167045.0,19652064899.0,18737687021.0,17523005291.0,1293.0,15564.0,7490.0,-1.35,8.73,-2.83,17.27,2.629999999999999,0.33,58.07504612901167,,18100,245151413700,-41.14,19950,19.26,15.43,5.39,142.87,12.98,2021-08-12,35.71,10.22,2021-09-27
1265,498,81580,KOSDAQ,성우전자,통신 및 방송 장비 제조업,휴대폰금속프레스부품(전자파차단ShieldCan),2007-10-12,12월,"조일현,김영도(각자대표이사)",http://www.swei.co.kr,경기도,2022-08-16,15508727.0,39329461893.0,270131214.0,944719434.0,2643413066.0,0.0,0.69,2.4,6.72,47551811422.0,1884604515.0,-3705362013.0,2712238401.0,0.0,3.96,-7.79,5.7,680.0,27901144848.0,-785184499.0,2313334496.0,-286654152.0,0.0,-2.81,8.29,-1.03,32100077779.0,-953943637.0,1818374874.0,225145520.0,0.0,-2.97,5.66,0.7,-72.0,143583265928.0,980570643.0,13080335462.0,5315101113.0,342.0,14390.0,6930.0,3.36,3.48,4.73,4.95,3.5,6.93,40.96002908575704,,3050,47301617350,4.49,4150,-57.64,12.13,1.96,78.88,36.07,2022-01-14,45.46,36.07,2022-01-14
1266,499,45300,KOSDAQ,성우테크론,전자부품 제조업,"리드프레임,반도체검사장비",2001-12-18,12월,박찬홍,http://www.swmv.co.kr,경상남도,2022-08-16,9770383.0,12038876016.0,1482053339.0,1302691304.0,390171539.0,0.0,12.31,10.82,3.24,11681750713.0,1763413916.0,715918065.0,2166869134.0,0.0,15.1,6.13,18.55,156.0,11685613013.0,1227299024.0,4041139635.0,1206348297.0,0.0,10.5,34.58,10.32,9666038319.0,897323874.0,1776688032.0,1111489717.0,0.0,9.28,18.38,11.5,492.0,43897687212.0,5474222599.0,8630166333.0,5560828397.0,569.0,13051.0,6338.0,0.86,6.34,1.2,8.98,1.8100000000000005,5.82,3.023059231954732,,5030,49145026490,32.24,7770,15.79,13.66,2.58,130.35,71.73,2021-08-02,56.75,54.47,2022-01-18
1267,501,80470,KOSDAQ,성창오토텍,자동차 신품 부품 제조업,"차량용에어컨필터,차량용공기청정기등",2006-11-03,12월,이병진,http://www.sc-autotech.com,경기도,2022-08-16,7300652.0,51197130465.0,2881319300.0,7004831046.0,1038898400.0,0.0,5.63,13.68,2.03,42558789227.0,2627500752.0,1703947698.0,2216734930.0,0.0,6.17,4.0,5.21,568.0,36242453153.0,1361687099.0,9320501558.0,280652815.0,0.0,3.76,25.72,0.77,38792114635.0,1895316038.0,1958350344.0,2469759822.0,0.0,4.89,5.05,6.37,152.0,144578592423.0,4490823922.0,9291440001.0,3854269090.0,527.0,13273.0,6247.0,1.62,3.34,4.28,8.45,1.87,1.2800000000000002,41.26287271136919,,7530,54973909560,13.26,11000,72.37,20.87,2.48,54.86,48.07,2020-09-14,49.11,46.08,2021-09-06
1268,504,53060,KOSDAQ,세동,자동차 신품 부품 제조업,"도어벨트, 몰딩",2001-08-17,12월,윤정상,http://www.saedong.co.kr,부산광역시,2022-08-16,17457045.0,37035592002.0,883920168.0,5909046801.0,-1141304117.0,-1771671672.0,2.39,15.96,-3.08,34767525081.0,2795851259.0,-2589258691.0,7377396982.0,7831928538.0,8.04,-7.45,21.22,-260.0,30971721524.0,-226442072.0,-2208241156.0,204477711.0,454769707.0,-0.73,-7.13,0.66,29483625470.0,-429236256.0,-3734969437.0,-1100540285.0,-1467186928.0,-1.46,-12.67,-3.73,44.0,132638578763.0,2467843643.0,2004239788.0,-695009880.0,-39.0,2640.0,979.0,-2.08,-0.63,-9.85,-4.06,3.12,9.5,19.57873240368994,,1645,28716839025,-6.33,1765,40.11,-45.26,3.92,143.21,77.57,2021-02-17,47.95,7.29,2022-05-23
1274,514,39310,KOSDAQ,세중,여행사 및 기타 여행보조 서비스업,여행,2000-06-09,12월,"천신일,천세전",http://www.sejoong.com,서울특별시,2022-08-16,18129204.0,32059769091.0,546747461.0,1395126768.0,411207975.0,0.0,1.71,4.35,1.28,51893252575.0,1863627394.0,5256498572.0,2277121223.0,0.0,3.59,10.13,4.39,88.0,30514062326.0,89847842.0,6093017607.0,-677379083.0,0.0,0.29,19.97,-2.22,566672993.0,-132641773.0,270413746.0,557139339.0,0.0,-23.41,47.72,98.32,-148.0,158089683253.0,4881682129.0,5405255272.0,4456476747.0,245.0,9913.0,4819.0,0.53,3.38,0.89,5.1,1.42,27.0,5.065555508428504,,2940,53299859760,33.41,4545,-30.71,18.55,0.61,111.99,86.39,2021-06-10,54.59,54.59,2021-09-02
1275,525,208370,KOSDAQ,셀바스헬스케어,의료용 기기 제조업,"체성분측정기, 혈압계, 점자정보단말기",2014-12-17,12월,유병탁,http://www.selvashealthcare.com,대전광역시,2022-08-16,21679381.0,7488831408.0,1265407829.0,-1376626756.0,2305611472.0,0.0,16.9,-18.38,30.79,6560817261.0,709198874.0,-1353259133.0,674193116.0,0.0,10.81,-20.63,10.28,424.0,6687052660.0,881758709.0,-1087901617.0,832650289.0,0.0,13.19,-16.27,12.45,4522227755.0,-1773586964.0,-354951292.0,-1756510243.0,0.0,-39.22,-7.85,-38.84,152.0,29089193742.0,3412372392.0,2928479594.0,2471595166.0,114.0,2767.0,1294.0,9.13,5.05,15.32,8.81,3.709999999999999,50.03,11.99001695913069,,2330,50512957730,5.5,3925,25.82,34.43,2.67,85.58,68.45,2022-04-05,65.61,68.45,2022-04-05
1297,574,187270,KOSDAQ,신화콘텍,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","커넥터(정보통신기기용, 디스플레이용, HDD용 등)",2014-08-08,12월,이정진,http://www.sh-ct.co.kr,경기도,2022-08-16,10143582.0,11742242637.0,835764984.0,6954733751.0,957997399.0,0.0,7.12,59.23,8.16,12463900305.0,861535865.0,3978082401.0,796794355.0,0.0,6.91,31.92,6.39,376.0,11439980395.0,538313635.0,6372992447.0,1166059034.0,0.0,4.71,55.71,10.19,9742612982.0,565027933.0,2395077471.0,737071210.0,0.0,5.8,24.58,7.57,456.0,43877902025.0,2356960563.0,5822825883.0,3562389272.0,351.0,10440.0,5034.0,2.02,3.91,3.6,6.98,2.41,1.1100000000000003,2.6421569929622244,,5790,58731339780,15.4,7960,17.46,22.68,0.96,211.55,37.48,2022-06-09,85.63,37.48,2022-06-09
1308,585,37760,KOSDAQ,쎄니트,1차 철강 제조업,스테인레스 냉연강판,2000-04-07,12월,"최재관, 박승배(각자대표)",http://www.cenit.kr,경상남도,2022-08-12,33832483.0,42771716251.0,4380898110.0,2784952281.0,3520030076.0,0.0,10.24,6.51,8.23,33158934138.0,1134496651.0,-745034835.0,1084311551.0,0.0,3.42,-2.25,3.27,416.0,31678240365.0,2709592889.0,-2670644111.0,2577191338.0,0.0,8.55,-8.43,8.14,24138090919.0,-435731801.0,-2495769092.0,1895263290.0,0.0,-1.81,-10.34,7.85,304.0,126055102040.0,7301318696.0,-1035123893.0,8908384315.0,263.0,5466.0,2686.0,3.73,5.0,7.61,9.8,1.6899999999999995,5.23,35.01923010299755,,1940,65635017020,4.66,2490,8.19,9.47,3.41,51.37,28.35,2022-05-02,32.17,28.35,2022-05-02
1309,591,352480,KOSDAQ,씨앤씨인터내셔널,기타 화학제품 제조업,색조 화장품,2021-05-17,12월,배은철,http://www.cnccosmetic.com,경기도,2022-08-16,10013630.0,30691249432.0,3360970956.0,4562968710.0,4376788825.0,0.0,10.95,14.87,14.26,25358716431.0,2307715606.0,2224825239.0,2701961873.0,0.0,9.1,8.77,10.65,1748.0,23265227964.0,-1046040612.0,987481080.0,-13038282418.0,0.0,-4.5,4.24,-56.04,21251132460.0,1189301921.0,-405108977.0,2238289699.0,0.0,5.6,-1.91,10.53,-5208.0,91293592207.0,2252228927.0,3820136240.0,-5910400885.0,-590.0,24530.0,11774.0,5.22,-3.7,7.13,-5.01,15.45,3.5,31.918971434497998,,19200,192261696000,10.98,29600,-5.68,-50.17,4.21,92.02,83.19,2021-06-02,63.09,54.17,2021-08-30
1310,592,264660,KOSDAQ,씨앤지하이테크,특수 목적용 기계 제조업,"약액혼합공급장치, 화학약품재생장치",2018-01-25,12월,홍사문,http://www.cnghitech.com,경기도,2022-08-12,8487682.0,19366225761.0,1395688035.0,7471902149.0,-1360906053.0,0.0,7.21,38.58,-7.03,39756829425.0,4376788415.0,19797396310.0,4000028707.0,0.0,11.01,49.8,10.06,-640.0,15383910614.0,-485106372.0,7944471096.0,82838177.0,0.0,-3.15,51.64,0.54,24971761354.0,2725125892.0,-5223733584.0,2081492498.0,0.0,10.91,-20.92,8.34,36.0,101402671035.0,7326631985.0,-20369873706.0,4977573876.0,586.0,18696.0,9100.0,-2.15,3.57,-3.42,6.44,10.36,0.0999999999999996,25.88623430622333,,12150,103125336300,-18.98,15731,436.97,26.84,1.93,118.9,43.77,2021-08-03,31.09,29.47,2021-08-12
1311,595,115530,KOSDAQ,씨엔플러스,전자부품 제조업,커넥터,2011-11-02,12월,정상옥,http://www.icnplus.com,경기도,2022-08-16,67958733.0,10201136996.0,446981829.0,627416350.0,570723502.0,570723502.0,4.38,6.15,5.59,7540128537.0,355125634.0,234279834.0,333873636.0,333873636.0,4.71,3.11,4.43,32.0,8958414289.0,175911729.0,-1097356750.0,571324286.0,571324286.0,1.96,-12.25,6.38,8897630216.0,-579432434.0,-3794884817.0,-1810373772.0,-1810373772.0,-6.51,-42.65,-20.35,32.0,31621537030.0,-140540518.0,-367471822.0,-1085297433.0,-15.0,310.0,145.0,4.76,-4.72,10.31,-10.96,2.42,11.22,13.87212811229253,,707,48046824231,22.09,800,25.0,-53.33,6.8,0.0,13.15,2022-04-25,29.03,13.15,2022-04-25
1344,638,114810,KOSDAQ,아이원스,특수 목적용 기계 제조업,"반도체 장비 부품 제조 및 세정, LCD 장비 부품 제조",2013-02-07,12월,박인래,http://www.iones.co.kr,경기도,2022-08-12,29354136.0,42484617101.0,10742096166.0,6785154292.0,7419202363.0,0.0,25.28,15.97,17.46,40495833869.0,8664135247.0,3550881908.0,7091792976.0,0.0,21.4,8.77,17.51,1008.0,40279037204.0,8393201583.0,11739621473.0,6955750649.0,0.0,20.84,29.15,17.27,37719443287.0,6705935016.0,4875711941.0,5619845626.0,0.0,17.78,12.93,14.9,944.0,163772663470.0,36550764596.0,38815160024.0,27909709755.0,950.0,12420.0,4446.0,5.53,12.42,8.12,21.38,4.440000000000001,3.619999999999997,5.475751284295768,105.84399259152516,7960,233658922560,7.9,12850,13.61,13.53,7.43,333.98,61.43,2021-12-02,58.74,61.43,2021-12-02
1345,642,59100,KOSDAQ,아이컴포넌트,전자부품 제조업,액정평판디스플레이용 플라스틱 박판필름 제조업,2008-12-16,12월,김양국,http://www.i-components.co.kr,경기도,2022-08-12,7074971.0,9853942173.0,1482673889.0,4513879586.0,2069683240.0,0.0,15.05,45.81,21.0,9625166089.0,849838983.0,1249321191.0,976195859.0,0.0,8.83,12.98,10.14,1168.0,8912470657.0,988651559.0,3368980841.0,940015644.0,0.0,11.09,37.8,10.55,9666963941.0,648904877.0,1767426491.0,1070129537.0,0.0,6.71,18.28,11.07,528.0,35296018927.0,2001564571.0,4433266521.0,2711679063.0,383.0,9555.0,4489.0,7.9,5.37,12.22,8.54,3.960000000000001,2.12,10.56353004944317,,6930,49029549030,5.93,9500,17.99,24.8,3.79,162.43,51.52,2021-05-12,52.02,37.09,2021-08-31
1346,646,119830,KOSDAQ,아이텍,"그외 기타 전문, 과학 및 기술 서비스업",비메모리 반도체 테스트,2010-10-26,12월,이장혁,http://www.iteksemi.com,경기도,2022-08-16,19391204.0,17105845716.0,1313713579.0,7316662737.0,-40988548.0,-106802447.0,7.68,42.77,-0.24,15837483414.0,179852813.0,3409032184.0,171254269.0,34511939.0,1.14,21.53,1.08,-8.0,14590991539.0,396177254.0,3414974777.0,-5708217213.0,-5848661597.0,2.72,23.4,-39.12,14109088614.0,144907069.0,101090529.0,-672420759.0,-793489495.0,1.03,0.72,-4.77,-1176.0,64741204760.0,3196386781.0,8375109441.0,-8132390799.0,-419.0,11699.0,5586.0,-0.05,-5.49,-0.07,-7.51,4.959999999999999,0.1099999999999998,17.235663321975693,,8380,162498289520,-1047.5,13250,-11.27,-31.62,2.66,113.37,58.11,2021-09-27,54.07,58.11,2021-09-27
1349,653,13310,KOSDAQ,아진산업,자동차 신품 부품 제조업,자동차 차체 부품,2015-12-22,12월,서중호,http://www.wamc.co.kr,경상북도,2022-08-16,38811242.0,144741104297.0,16221553534.0,44155228985.0,13632140490.0,0.0,11.21,30.51,9.42,122975306237.0,11260521676.0,-495879133.0,8742800150.0,0.0,9.16,-0.4,7.11,1404.0,131831235979.0,6785902237.0,49254685628.0,881565762.0,0.0,5.15,37.36,0.67,117138017536.0,7704469680.0,715685477.0,3997408562.0,0.0,6.58,0.61,3.41,88.0,479331850463.0,13871302010.0,80625916449.0,2418700378.0,62.0,11872.0,5453.0,4.22,0.41,11.83,1.14,6.0600000000000005,2.58,9.792723418034608,,3120,121091075040,2.22,4165,47.33,67.18,4.42,76.85,41.99,2021-02-04,47.43,33.49,2021-11-09
1357,699,103230,KOSDAQ,에스앤더블류,일반 목적용 기계 제조업,"디젤엔진부품, 산업부품, 단조품",2009-08-05,12월,정우진,http://www.snwcorp.com,부산광역시,2022-08-16,7200531.0,9565543925.0,364178254.0,1265274518.0,358647904.0,0.0,3.81,13.23,3.75,7359448309.0,57226120.0,2927983712.0,-14329435.0,0.0,0.78,39.79,-0.19,196.0,7540321146.0,262163670.0,-527254676.0,-48513741.0,0.0,3.48,-6.99,-0.64,6260978751.0,-1104313739.0,-53667267.0,-1187105852.0,0.0,-17.64,-0.86,-18.96,-24.0,29962986771.0,-305878811.0,-1040760213.0,-1278559630.0,-177.0,11064.0,5379.0,1.23,-2.4,1.77,-3.3,0.33,18.42,26.858574585703725,,2505,18037330155,12.78,2505,-104.38,-14.15,0.0,94.36,58.28,2019-11-19,0.0,0.0,2022-08-16
1366,712,7820,KOSDAQ,에스엠코어,일반 목적용 기계 제조업,"자동화물류서비스, 자동화공정설비",2011-11-08,12월,이응상,http://www.smck.com,서울특별시,2022-08-12,20032200.0,23526159805.0,768325982.0,4920375624.0,1784093208.0,0.0,3.27,20.91,7.58,20499548761.0,98116370.0,-5332425403.0,293250102.0,0.0,0.48,-26.01,1.43,356.0,15946666434.0,-333442858.0,-153787384.0,-354497110.0,0.0,-2.09,-0.96,-2.22,16654700922.0,-327657913.0,1172359262.0,705698815.0,0.0,-1.97,7.04,4.24,-68.0,76358148833.0,-2489244184.0,-16725947742.0,-578450986.0,-28.0,6887.0,3436.0,3.54,-0.62,5.17,-0.84,5.359999999999999,2.45,47.530268488213366,,7120,142629264000,20.0,8850,-130.15,-316.07,2.74,64.18,54.49,2019-12-30,38.5,24.3,2021-09-07
